Line	Spkr	StTime	Content	EnTime
401	DCB_se1_ag2_f_03	513.0448	(pause 0.95)	513.9990
402	DCB_se1_ag2_f_03	513.9990	It was just too much.	515.1950
403	DCB_se1_ag2_f_03	515.1950	(pause 0.80)	515.9943
404	DCB_se1_ag2_f_03	515.9943	But then after a while I kind of got used to it, like okay I have a little brother.	519.4385
405	DCB_se1_ag2_f_03	519.4385	(pause 0.44)	519.8789
406	DCB_se1_ag2_f_03	519.8789	And then	520.6096
407	DCB_se1_ag2_f_03	520.6096	(pause 1.15)	521.7607
408	DCB_se1_ag2_f_03	521.7607	when he was younger, it was good, it was like, okay, aw he's so cute.	525.6053
409	DCB_se1_ag2_f_03	525.6053	(pause 0.35)	525.9523
410	DCB_se1_ag2_f_03	525.9523	Now he's a teenager and I don't like it.	528.4498
411	DCB_se1_ag2_f_03	528.4498	(pause 0.81)	529.2630
412	DCB_se1_ag2_f_03	529.2630	<ts> It's too much responsibility.	530.7724
413	DCB_se1_ag2_f_03	530.7724	(pause 0.20)	530.9713
414	DCB_se1_ag2_f_03	530.9713	It's like being a parent	532.4127
415	DCB_se1_ag2_f_03	532.4127	(pause 0.19)	532.6029
416	DCB_se1_ag2_f_03	532.6029	but you're not a parent.	533.7582
417	DCB_se1_ag2_f_03	533.7582	(pause 1.56)	535.3231
418	DCB_se1_ag2_f_03	535.3231	So,	535.6601
419	DCB_se1_ag2_f_03	535.6601	(pause 0.21)	535.8669
420	DCB_se1_ag2_f_03	535.8669	I didn't like it.	536.6109
421	DCB_se1_ag2_f_03	536.6109	(pause 0.44)	537.0481
422	DCB_se1_ag2_f_03	537.0481	at all.	537.5519
423	DCB_int_01	537.8722	So he's a young teen.	538.8829
424	DCB_se1_ag2_f_03	539.5839	He's thirteen.	540.5957
425	DCB_int_01	541.0028	Okay.	541.6167
426	DCB_int_01	541.6167	(pause 1.03)	542.6477
427	DCB_int_01	542.6477	Oh, so he just became a teenager.	544.4628
428	DCB_int_01	544.4628	(pause 0.58)	545.0400
429	DCB_int_01	545.0400	So he's [smelling himself.]	546.0577
430	DCB_se1_ag2_f_03	545.5272	[<sigh>] exactly.	547.4732
431	DCB_int_01	548.2974	What kind of things does he do to get on your nerves?	550.1125
432	DCB_se1_ag2_f_03	551.0734	He will text me	552.2078
433	DCB_se1_ag2_f_03	552.2078	(pause 0.31)	552.5156
434	DCB_se1_ag2_f_03	552.5156	like this weekend,	553.4832
435	DCB_se1_ag2_f_03	553.4832	(pause 0.41)	553.8903
436	DCB_se1_ag2_f_03	553.8903	at twelve AM	555.6660
437	DCB_se1_ag2_f_03	555.6660	(pause 1.22)	556.8899
438	DCB_se1_ag2_f_03	556.8899	aksing for something that I obviously cannot give him at twelve AM.	560.6010
439	DCB_se1_ag2_f_03	560.6010	(pause 1.50)	562.0991
440	DCB_se1_ag2_f_03	562.0991	Or	562.5829
441	DCB_se1_ag2_f_03	562.5829	(pause 0.20)	562.7798
442	DCB_se1_ag2_f_03	562.7798	he will aks for new things when he does not deserve new things. Like, can I get those new shoes?	566.7912
443	DCB_se1_ag2_f_03	566.7912	(pause 0.15)	566.9413
444	DCB_se1_ag2_f_03	566.9413	Oh but you had three F's on your report card, I'm sorry you cannot.	569.8675
445	DCB_se1_ag2_f_03	569.8675	(pause 1.08)	570.9460
446	DCB_se1_ag2_f_03	570.9460	But he knows not to aks my mother because she's gonna say no.	574.0190
447	DCB_se1_ag2_f_03	574.0190	(pause 0.97)	574.9933
448	DCB_se1_ag2_f_03	574.9933	So he thinks that I'm the best option.	576.9853
449	DCB_se1_ag2_f_03	576.9853	(pause 0.90)	577.8836
450	DCB_se1_ag2_f_03	577.8836	No.	578.2840
451	DCB_se1_ag2_f_03	578.2840	(pause 0.87)	579.1515
452	DCB_se1_ag2_f_03	579.1515	It's irritating.	579.9957
453	DCB_se1_ag2_f_03	579.9957	(pause 0.25)	580.2459
454	DCB_se1_ag2_f_03	580.2459	He will call, he texts,	581.7073
455	DCB_se1_ag2_f_03	581.7073	(pause 0.29)	582.0018
456	DCB_se1_ag2_f_03	582.0018	he wants to be up under me, I'm too old for this. I don't have time.	584.8946
457	DCB_se1_ag2_f_03	584.8946	(pause 1.33)	586.2203
458	DCB_se1_ag2_f_03	586.2203	Then he wants to argue with me like he's my father.	588.9252
459	DCB_se1_ag2_f_03	588.9252	(pause 1.36)	590.2873
460	DCB_se1_ag2_f_03	590.2873	Why?	590.6340
461	DCB_se1_ag2_f_03	590.6340	(pause 0.64)	591.2783
462	DCB_se1_ag2_f_03	591.2783	Why?	591.6587
463	DCB_se1_ag2_f_03	591.6587	(pause 0.79)	592.4530
464	DCB_se1_ag2_f_03	592.4530	<ts>	592.5203
465	DCB_se1_ag2_f_03	592.5203	(pause 0.31)	592.8332
466	DCB_se1_ag2_f_03	592.8332	So, yeah that's irritating. And then he bothers my little sister a lot,	596.2106
467	DCB_se1_ag2_f_03	596.2106	(pause 0.20)	596.4141
468	DCB_se1_ag2_f_03	596.4141	which makes her irritated, which makes me irritated,	598.9299
469	DCB_se1_ag2_f_03	598.9299	(pause 1.28)	600.2112
470	DCB_se1_ag2_f_03	600.2112	which makes my mother irritated.	601.6534
471	DCB_se1_ag2_f_03	601.6534	(pause 0.49)	602.1439
472	DCB_se1_ag2_f_03	602.1439	Now everybody's just irritated.	603.3959
473	DCB_int_01	604.1592	So tell me about your little sister.	605.5639
474	DCB_se1_ag2_f_03	606.7025	She's ten.	607.5291
475	DCB_se1_ag2_f_03	607.5291	(pause 0.91)	608.4408
476	DCB_se1_ag2_f_03	608.4408	And she thinks she's twenty-five, like me.	610.3961
477	DCB_se1_ag2_f_03	610.3961	(pause 0.96)	611.3603
478	DCB_se1_ag2_f_03	611.3603	<ts>	611.4237
479	DCB_se1_ag2_f_03	611.4237	(pause 0.23)	611.6581
480	DCB_se1_ag2_f_03	611.6581	She's very	612.4114
481	DCB_se1_ag2_f_03	612.4114	(pause 0.31)	612.7225
482	DCB_se1_ag2_f_03	612.7225	interesting.	613.4399
483	DCB_se1_ag2_f_03	613.4399	(pause 0.32)	613.7635
484	DCB_se1_ag2_f_03	613.7635	She acts like me a little bit when I was a kid, which is kind of annoying cause you look back,	618.5790
485	DCB_se1_ag2_f_03	618.5790	(pause 0.30)	618.8760
486	DCB_se1_ag2_f_03	618.8760	you're like, oh,	619.8202
487	DCB_se1_ag2_f_03	619.8202	(pause 0.90)	620.7178
488	DCB_se1_ag2_f_03	620.7178	was I that annoying as a kid?	622.4387
489	DCB_se1_ag2_f_03	622.4387	(pause 1.92)	624.3546
490	DCB_se1_ag2_f_03	624.3546	That's kind of sad.	625.6234
491	DCB_se1_ag2_f_03	625.6234	(pause 0.71)	626.3307
492	DCB_se1_ag2_f_03	626.3307	But	626.6043
493	DCB_se1_ag2_f_03	626.6043	(pause 0.81)	627.4151
494	DCB_se1_ag2_f_03	627.4151	she was a tomboy for like, majority of her little youth and now she's getting kind of girly.	633.1115
495	DCB_se1_ag2_f_03	633.1115	(pause 0.35)	633.4652
496	DCB_se1_ag2_f_03	633.4652	And it's scary cause she wants to wear like, skirts and leggings and	636.8785
497	DCB_se1_ag2_f_03	636.8785	(pause 0.64)	637.5166
498	DCB_se1_ag2_f_03	637.5166	I don't like it.	638.3140
499	DCB_se1_ag2_f_03	638.3140	(pause 1.17)	639.4852
500	DCB_se1_ag2_f_03	639.4852	Cause she's kind of	640.4094
501	DCB_se1_ag2_f_03	640.4094	(pause 0.96)	641.3737
502	DCB_se1_ag2_f_03	641.3737	growing up	641.9342
503	DCB_se1_ag2_f_03	641.9342	(pause 0.22)	642.1519
504	DCB_se1_ag2_f_03	642.1519	into a little lady.	642.9827
505	DCB_se1_ag2_f_03	642.9827	(pause 0.18)	643.1596
506	DCB_se1_ag2_f_03	643.1596	I don't like it.	643.7802
507	DCB_se1_ag2_f_03	643.7802	(pause 1.39)	645.1749
508	DCB_se1_ag2_f_03	645.1749	Nope.	645.6186
509	DCB_se1_ag2_f_03	645.6186	(pause 0.12)	645.7421
510	DCB_se1_ag2_f_03	645.7421	But she's always under me.	647.3861
511	DCB_se1_ag2_f_03	647.3861	(pause 0.21)	647.6006
512	DCB_se1_ag2_f_03	647.6006	She wants to live with me which is the biggest issue. She told my mother	651.5786
513	DCB_se1_ag2_f_03	651.5786	(pause 0.48)	652.0591
514	DCB_se1_ag2_f_03	652.0591	that when she turns sixteen, she's coming to live with me.	654.7383
515	DCB_se1_ag2_f_03	654.7383	(pause 0.49)	655.2330
516	DCB_se1_ag2_f_03	655.2330	But she never aksed me	656.9113
517	DCB_se1_ag2_f_03	656.9113	(pause 0.22)	657.1315
518	DCB_se1_ag2_f_03	657.1315	if that was okay.	657.9990
519	DCB_se1_ag2_f_03	657.9990	(pause 1.36)	659.3637
520	DCB_se1_ag2_f_03	659.3637	So I don't know how she plans to do that.	660.9394
521	DCB_se1_ag2_f_03	660.9394	(pause 1.14)	662.0771
522	DCB_se1_ag2_f_03	662.0771	But apparently in six years	663.7612
523	DCB_se1_ag2_f_03	663.7612	(pause 0.48)	664.2392
524	DCB_se1_ag2_f_03	664.2392	she'll be living with me	665.3503
525	DCB_int_01	665.5881	[You'll have a roommate.]	666.3321
526	DCB_se1_ag2_f_03	665.7015	[in whatever] family that I have, maybe.	667.9871
527	DCB_se1_ag2_f_03	668.6110	She's gonna be living there, she'll be my child.	670.6830
528	DCB_se1_ag2_f_03	670.6830	(pause 1.33)	672.0085
529	DCB_se1_ag2_f_03	672.0085	I don't understand.	672.7484
530	DCB_int_01	673.5166	But she won't be your child because she's gonna be your little sister, so you're gonna let her do things that your mama wouldn't let her do.	677.7507
531	DCB_se1_ag2_f_03	677.9776	I will not.	678.9669
532	DCB_se1_ag2_f_03	678.9669	(pause 0.54)	679.5066
533	DCB_se1_ag2_f_03	679.5066	No.	680.1606
534	DCB_se1_ag2_f_03	680.1606	(pause 1.05)	681.2149
535	DCB_se1_ag2_f_03	681.2149	I'm more strict than my mom, I don't even know how that happened.	684.7292
536	DCB_se1_ag2_f_03	684.7292	(pause 0.45)	685.1796
537	DCB_se1_ag2_f_03	685.1796	Cause I had a very lenient childhood, but it's different now so I feel like	688.6129
538	DCB_se1_ag2_f_03	688.6129	(pause 0.33)	688.9433
539	DCB_se1_ag2_f_03	688.9433	I have to be more strict. She'll aks to do stuff, I'm like no,	691.7902
540	DCB_se1_ag2_f_03	691.7902	(pause 0.15)	691.9437
541	DCB_se1_ag2_f_03	691.9437	can't do that.	692.4809
542	DCB_se1_ag2_f_03	692.4809	(pause 1.38)	693.8656
543	DCB_se1_ag2_f_03	693.8656	Nope.	694.3293
544	DCB_se1_ag2_f_03	694.3293	(pause 0.32)	694.6463
545	DCB_se1_ag2_f_03	694.6463	My little brother he's like, can I go to the movies with my friends on the weekend? No.	697.8836
546	DCB_se1_ag2_f_03	697.8836	(pause 1.18)	699.0681
547	DCB_se1_ag2_f_03	699.0681	Can't do that.	699.7988
548	DCB_se1_ag2_f_03	699.7988	(pause 1.18)	700.9833
549	DCB_se1_ag2_f_03	700.9833	<ts> It was just a shooting up the street,	702.6816
550	DCB_se1_ag2_f_03	702.6816	(pause 0.36)	703.0395
551	DCB_se1_ag2_f_03	703.0395	over the weekend in broad daylight, and you wanna be going out with your friends to hang out. Nope,	707.2335
552	DCB_se1_ag2_f_03	707.2335	(pause 0.27)	707.5071
553	DCB_se1_ag2_f_03	707.5071	can't do it.	708.0277
554	DCB_int_01	709.3765	Do you feel like it's- you- you said it's changed, how do you feel like it's changed since you were a kid versus like	713.5705
555	DCB_int_01	713.5705	(pause 0.61)	714.1811
556	DCB_int_01	714.1811	now, twelve years later when they're,	715.7602
557	DCB_int_01	715.7602	(pause 0.48)	716.2406
558	DCB_int_01	716.2406	you know, pre-teen, teen.	717.5513
559	DCB_se1_ag2_f_03	718.5662	Like,	718.9433
560	DCB_se1_ag2_f_03	718.9433	(pause 0.22)	719.1635
561	DCB_se1_ag2_f_03	719.1635	I at my brother's age could-	721.7568
562	DCB_se1_ag2_f_03	721.7568	(pause 0.96)	722.7178
563	DCB_se1_ag2_f_03	722.7178	I did go to the movies, go to the mall, just hang out with my friends and not really worry about, oh something might happen or,	729.7054
564	DCB_se1_ag2_f_03	729.7054	(pause 0.58)	730.2826
565	DCB_se1_ag2_f_03	730.2826	you know.	730.9032
566	DCB_se1_ag2_f_03	730.9032	(pause 0.36)	731.2602
567	DCB_se1_ag2_f_03	731.2602	But now,	732.4581
568	DCB_se1_ag2_f_03	732.4581	(pause 0.57)	733.0328
569	DCB_se1_ag2_f_03	733.0328	<ts> literally kids are getting jumped,	735.0748
570	DCB_se1_ag2_f_03	735.0748	(pause 0.10)	735.1782
571	DCB_se1_ag2_f_03	735.1782	kids are getting like, assaulted, kidnapped	738.2612
572	DCB_se1_ag2_f_03	738.2612	(pause 1.35)	739.6067
573	DCB_se1_ag2_f_03	739.6067	more frequently than I feel like it [was happening] when I was his age. So I just feel like	743.6573
574	DCB_int_01	741.2516	[Mm.]	741.5719
575	DCB_se1_ag2_f_03	743.9384	you have to be more cautious of the things that they are doing because	747.2249
576	DCB_se1_ag2_f_03	747.2249	(pause 1.22)	748.4428
577	DCB_se1_ag2_f_03	748.4428	even in our area like,	749.8808
578	DCB_se1_ag2_f_03	749.8808	(pause 0.53)	750.4089
579	DCB_se1_ag2_f_03	750.4089	the little girl Relisha Rudd, she's the same age as my sister,	753.1782
580	DCB_se1_ag2_f_03	753.1782	(pause 0.56)	753.7388
581	DCB_se1_ag2_f_03	753.7388	and she went missing. That kind of hit home cause I was like, oh my goodness like, they're the s- she's the same age as the kids I work with.	759.1115
582	DCB_se1_ag2_f_03	759.1115	(pause 0.73)	759.8389
583	DCB_se1_ag2_f_03	759.8389	And	760.5729
584	DCB_se1_ag2_f_03	760.5729	(pause 0.77)	761.3437
585	DCB_se1_ag2_f_03	761.3437	the place like, Kenilworth where they were like, looking for her whatever, I was living right there during that time.	766.8298
586	DCB_int_01	767.2035	[Mm.]	767.4702
587	DCB_se1_ag2_f_03	767.2669	[So] it's just kind of like,	768.2846
588	DCB_se1_ag2_f_03	768.8259	you think about the area and you think about	770.9046
589	DCB_se1_ag2_f_03	770.9046	(pause 0.25)	771.1582
590	DCB_se1_ag2_f_03	771.1582	what the kids are doing, and it could happen to any child.	773.4955
591	DCB_se1_ag2_f_03	773.4955	(pause 0.76)	774.2587
592	DCB_se1_ag2_f_03	774.2587	So you have to be-	775.2830
593	DCB_se1_ag2_f_03	775.2830	(pause 0.27)	775.5566
594	DCB_se1_ag2_f_03	775.5566	I know they're like, you're overprotective, but	777.4885
595	DCB_se1_ag2_f_03	777.4885	(pause 0.16)	777.6453
596	DCB_se1_ag2_f_03	777.6453	you kind of have to be overprotective cause a lot more stuff is happening.	780.7283
597	DCB_se1_ag2_f_03	780.7283	(pause 1.02)	781.7435
598	DCB_se1_ag2_f_03	781.7435	Like, adults are	783.2550
599	DCB_se1_ag2_f_03	783.2550	(pause 0.90)	784.1525
600	DCB_se1_ag2_f_03	784.1525	talking to children,	785.8041
601	DCB_se1_ag2_f_03	785.8041	(pause 0.16)	785.9643
602	DCB_se1_ag2_f_03	785.9643	know they're talking to children, so.	788.0137
603	DCB_se1_ag2_f_03	788.0137	(pause 0.58)	788.5943
604	DCB_se1_ag2_f_03	788.5943	It's just a lot. And then with social media you can't trust anybody.	791.4096
605	DCB_int_01	792.6524	Why [do you say that?]	793.2330
606	DCB_se1_ag2_f_03	792.7859	[And my brother]	793.6734
607	DCB_se1_ag2_f_03	793.8336	talks to people on social media.	795.4184
608	DCB_se1_ag2_f_03	795.4184	(pause 1.06)	796.4828
609	DCB_se1_ag2_f_03	796.4828	Because they wanna like, make friends that they don't know, and you're like trying to explain it to them why you can't do that cause it might be an adult. But of course,	805.0595
610	DCB_se1_ag2_f_03	805.0595	(pause 0.65)	805.7135
611	DCB_se1_ag2_f_03	805.7135	I remember when I was younger and I did some of the same things. And now I'm thinking about it like,	809.6006
612	DCB_se1_ag2_f_03	809.6006	(pause 0.13)	809.7315
613	DCB_se1_ag2_f_03	809.7315	girl, what were you thinking? No, you don't know none of these people	812.7578
614	DCB_se1_ag2_f_03	812.7578	(pause 0.30)	813.0614
615	DCB_se1_ag2_f_03	813.0614	you was chatting with in Florida.	814.6745
616	DCB_se1_ag2_f_03	814.6745	(pause 0.61)	815.2836
617	DCB_se1_ag2_f_03	815.2836	You didn't know if they was a [teenager or not.]	816.9894
618	DCB_int_01	816.2754	[<laugh>]	816.8701
619	DCB_se1_ag2_f_03	817.6234	But now that I'm older I'm like,	819.5519
620	DCB_se1_ag2_f_03	819.5519	(pause 0.27)	819.8255
621	DCB_se1_ag2_f_03	819.8255	I have to tell them not to do it, but I understand why they're still doing it cause I did the same thing, [but still.]	825.0881
622	DCB_int_01	824.4275	[Mm.]	825.0981
623	DCB_se1_ag2_f_03	826.4294	It's just a lot different.	827.5505
624	DCB_se1_ag2_f_03	827.5505	(pause 0.68)	828.2320
625	DCB_se1_ag2_f_03	828.2320	And then when I used to work in mental health,	829.8870
626	DCB_se1_ag2_f_03	829.8870	(pause 0.55)	830.4342
627	DCB_se1_ag2_f_03	830.4342	I had a client that was in, um, sex trafficking,	833.8375
628	DCB_se1_ag2_f_03	833.8375	(pause 0.52)	834.3621
629	DCB_se1_ag2_f_03	834.3621	so	835.2063
630	DCB_se1_ag2_f_03	835.2063	(pause 1.03)	836.2340
631	DCB_se1_ag2_f_03	836.2340	that's like- She was around the same age as my little brother is now.	839.3770
632	DCB_se1_ag2_f_03	839.3770	(pause 0.84)	840.2220
633	DCB_se1_ag2_f_03	840.2220	And she was like, taken under the wing by like a older person	843.6587
634	DCB_se1_ag2_f_03	843.6587	(pause 0.41)	844.0657
635	DCB_se1_ag2_f_03	844.0657	or whatever,	844.7864
636	DCB_se1_ag2_f_03	844.7864	(pause 0.13)	844.9132
637	DCB_se1_ag2_f_03	844.9132	and put into sex trafficking and she didn't even know what was going on.	847.2597
638	DCB_se1_ag2_f_03	847.2597	(pause 1.08)	848.3374
639	DCB_se1_ag2_f_03	848.3374	So it's like, anything can happen. That happened right in our area, so.	851.5205
640	DCB_se1_ag2_f_03	851.5205	(pause 0.48)	852.0043
641	DCB_se1_ag2_f_03	852.0043	It just like, you gotta be more careful what's going on.	854.2573
642	DCB_int_01	855.4351	When'd you work for mental health?	856.6496
643	DCB_se1_ag2_f_03	858.2987	Before I came to /RD-WORK-4/ I worked for organization that, um,	862.9967
644	DCB_se1_ag2_f_03	862.9967	(pause 1.07)	864.0710
645	DCB_se1_ag2_f_03	864.0710	they basically partner with,	866.2907
646	DCB_se1_ag2_f_03	866.2907	(pause 0.35)	866.6444
647	DCB_se1_ag2_f_03	866.6444	um,	867.2049
648	DCB_se1_ag2_f_03	867.2049	(pause 0.60)	867.8022
649	DCB_se1_ag2_f_03	867.8022	health insurance companies to make sure that their outpatients	871.1429
650	DCB_se1_ag2_f_03	871.1429	(pause 0.35)	871.4932
651	DCB_se1_ag2_f_03	871.4932	goes to like, doctor's appointment and get community involvement and like, services.	875.9509
652	DCB_se1_ag2_f_03	875.9509	(pause 0.54)	876.4956
653	DCB_se1_ag2_f_03	876.4956	So,	877.0128
654	DCB_se1_ag2_f_03	877.0128	(pause 1.39)	878.4041
655	DCB_se1_ag2_f_03	878.4041	I worked at a day program before that, so probably for like,	881.5639
656	DCB_se1_ag2_f_03	881.5639	(pause 0.22)	881.7807
657	DCB_se1_ag2_f_03	881.7807	three years	882.6716
658	DCB_int_01	882.6825	Mm-hm.	883.0261
659	DCB_se1_ag2_f_03	883.1729	between the day program and then	884.8045
660	DCB_se1_ag2_f_03	884.8045	(pause 0.40)	885.2049
661	DCB_se1_ag2_f_03	885.2049	working for the other organization,	887.2859
662	DCB_se1_ag2_f_03	887.2859	(pause 0.57)	887.8608
663	DCB_se1_ag2_f_03	887.8608	so.	888.2278
664	DCB_se1_ag2_f_03	888.2278	(pause 1.16)	889.3898
665	DCB_se1_ag2_f_03	889.3898	It was a interesting experience.	891.0414
666	DCB_int_01	892.2593	[So,]	892.7898
667	DCB_se1_ag2_f_03	892.5162	[Very.]	893.0400
668	DCB_int_01	893.7140	before I- cause I wanna ask you about working here, cause it's different being a member here, working here, and then having your siblings here.	899.7722
669	DCB_int_01	899.7722	(pause 0.32)	900.0877
670	DCB_int_01	900.0877	but before we do that I wanna go back to- to your childhood, to school.	903.4585
671	DCB_int_01	903.4585	(pause 0.18)	903.6353
672	DCB_int_01	903.6353	Cause I know you said	904.3687
673	DCB_int_01	904.3687	(pause 0.51)	904.8765
674	DCB_int_01	904.8765	you went to a different elementary school. How was your- like,	907.3631
675	DCB_int_01	907.3631	(pause 0.24)	907.6033
676	DCB_int_01	907.6033	bring-	907.9737
677	DCB_int_01	907.9737	(pause 0.08)	908.0571
678	DCB_int_01	908.0571	going through the school system? You know, everybody was talking about DC has like bad schools and blah blah blah and-	913.7235
679	DCB_int_01	913.7235	(pause 0.49)	914.2173
680	DCB_int_01	914.2173	How was school for you and what did you feel like as you were going through	917.4871
681	DCB_int_01	917.4871	(pause 0.27)	917.7541
682	DCB_int_01	917.7541	elementary school, middle school, and then we'll talk about high school.	919.9937
683	DCB_se1_ag2_f_03	921.3083	Elementary school I feel like was fine.	923.3270
684	DCB_se1_ag2_f_03	923.3270	(pause 0.22)	923.5472
685	DCB_se1_ag2_f_03	923.5472	I feel like	924.3246
686	DCB_se1_ag2_f_03	924.3246	(pause 1.55)	925.8769
687	DCB_se1_ag2_f_03	925.8769	I just-	926.5716
688	DCB_se1_ag2_f_03	926.5716	(pause 0.39)	926.9580
689	DCB_se1_ag2_f_03	926.9580	I learned a lot before I started school.	929.2461
690	DCB_int_01	929.3437	Mm.	929.6196
691	DCB_se1_ag2_f_03	929.7174	So that kind of helped. I had cousins that were older so I already knew how to read, write,	933.9156
692	DCB_se1_ag2_f_03	933.9156	(pause 0.74)	934.6563
693	DCB_se1_ag2_f_03	934.6563	I knew how to write in cursive before I started school, I knew how to add and stuff like that. So I feel like	939.3450
694	DCB_se1_ag2_f_03	939.3450	(pause 1.19)	940.5362
695	DCB_se1_ag2_f_03	940.5362	that kind of helped me. And I didn't really	942.7225
696	DCB_se1_ag2_f_03	942.7225	(pause 0.52)	943.2463
697	DCB_se1_ag2_f_03	943.2463	see the, oh DC schools are bad, or they don't learn anything, because	947.0000
698	DCB_se1_ag2_f_03	947.0000	(pause 0.83)	947.8341
699	DCB_se1_ag2_f_03	947.8341	I learned stuff. So I didn't have a problem with- So elementary school	951.2149
700	DCB_se1_ag2_f_03	951.2149	(pause 0.42)	951.6387
701	DCB_se1_ag2_f_03	951.6387	was pretty much okay. Although I did get bullied.	953.8441
702	DCB_se1_ag2_f_03	953.8441	(pause 0.61)	954.4556
703	DCB_se1_ag2_f_03	954.4556	Then I kind of turned into a bully towards the end of elementary school because	957.9723
704	DCB_se1_ag2_f_03	957.9723	(pause 0.16)	958.1291
705	DCB_se1_ag2_f_03	958.1291	I used to get bullied.	959.2135
706	DCB_se1_ag2_f_03	959.2135	(pause 0.62)	959.8308
707	DCB_se1_ag2_f_03	959.8308	So,	960.5782
708	DCB_se1_ag2_f_03	960.5782	(pause 0.47)	961.0461
709	DCB_se1_ag2_f_03	961.0461	other than that I feel like	962.3674
710	DCB_se1_ag2_f_03	962.3674	(pause 0.32)	962.6844
711	DCB_se1_ag2_f_03	962.6844	it was fine. All my friends went to the same school, I didn't have no	966.2512
712	DCB_se1_ag2_f_03	966.2512	(pause 0.58)	966.8293
713	DCB_se1_ag2_f_03	966.8293	issues. My family went to the same elementary school as me, so	970.3093
714	DCB_se1_ag2_f_03	970.3093	(pause 1.03)	971.3437
715	DCB_se1_ag2_f_03	971.3437	that was kind of okay.	972.3079
716	DCB_se1_ag2_f_03	972.3079	(pause 0.57)	972.8793
717	DCB_se1_ag2_f_03	972.8793	Middle school,	974.0037
718	DCB_se1_ag2_f_03	974.0037	(pause 0.41)	974.4175
719	DCB_se1_ag2_f_03	974.4175	I ended up having to go to	976.1058
720	DCB_se1_ag2_f_03	976.1058	(pause 0.45)	976.5562
721	DCB_se1_ag2_f_03	976.5562	middle school	977.3670
722	DCB_se1_ag2_f_03	977.3670	(pause 0.24)	977.6039
723	DCB_se1_ag2_f_03	977.6039	away from everybody that I went to elementary school with.	980.3274
724	DCB_se1_ag2_f_03	980.3274	(pause 0.51)	980.8412
725	DCB_se1_ag2_f_03	980.8412	Cause I started going to school in my own neighborhood and that was a big change.	984.6307
726	DCB_se1_ag2_f_03	984.6307	(pause 0.58)	985.2130
727	DCB_se1_ag2_f_03	985.2130	I just [felt] like the kids were different and	988.0124
728	DCB_int_01	985.4116	[Mm.]	985.5814
729	DCB_se1_ag2_f_03	989.3103	it was a lot. They had a boy there who was eighteen in the eighth grade and I was trying to figure out how he was still in middle school.	996.3113
730	DCB_se1_ag2_f_03	996.3113	(pause 0.70)	997.0094
731	DCB_se1_ag2_f_03	997.0094	Then we found out he was actually fifteen, he was lying about his age.	1000.0023
732	DCB_se1_ag2_f_03	1000.0023	(pause 0.39)	1000.3961
733	DCB_se1_ag2_f_03	1000.3961	Why, I don't know.	1001.6339
734	DCB_int_01	1002.4656	<laugh>	1002.8693
735	DCB_se1_ag2_f_03	1003.2764	But	1003.9170
736	DCB_se1_ag2_f_03	1003.9170	(pause 0.12)	1004.0404
737	DCB_se1_ag2_f_03	1004.0404	I was in like the head class there, I got straight A's all the time.	1007.9009
738	DCB_se1_ag2_f_03	1007.9009	(pause 0.89)	1008.7926
739	DCB_se1_ag2_f_03	1008.7926	I felt like I wasn't challenged there. That was the only issue, like	1011.6387
740	DCB_se1_ag2_f_03	1011.6387	(pause 1.09)	1012.7264
741	DCB_se1_ag2_f_03	1012.7264	everything that we did I was like, okay when are we gonna do something different?	1016.0338
742	DCB_se1_ag2_f_03	1016.0338	(pause 0.84)	1016.8779
743	DCB_se1_ag2_f_03	1016.8779	So because of that,	1018.1325
744	DCB_se1_ag2_f_03	1018.1325	(pause 0.26)	1018.3927
745	DCB_se1_ag2_f_03	1018.3927	I decided to go to /RD-SCHOOL-3/	1020.3446
746	DCB_se1_ag2_f_03	1020.3446	(pause 0.50)	1020.8493
747	DCB_se1_ag2_f_03	1020.8493	which is a academic high school.	1022.7211
748	DCB_se1_ag2_f_03	1022.7211	(pause 1.13)	1023.8522
749	DCB_se1_ag2_f_03	1023.8522	I kind of regret going to /RD-SCHOOL-3/ now because	1027.0828
750	DCB_se1_ag2_f_03	1027.0828	(pause 0.43)	1027.5099
751	DCB_se1_ag2_f_03	1027.5099	even though I wasn't challenged in middle school,	1029.9723
752	DCB_se1_ag2_f_03	1029.9723	(pause 0.12)	1030.0924
753	DCB_se1_ag2_f_03	1030.0924	/RD-SCHOOL-3/	1031.0067
754	DCB_se1_ag2_f_03	1031.0067	(pause 0.14)	1031.1468
755	DCB_se1_ag2_f_03	1031.1468	challenged me on a whole nother level like,	1033.3965
756	DCB_se1_ag2_f_03	1033.3965	(pause 0.10)	1033.4932
757	DCB_se1_ag2_f_03	1033.4932	I	1033.7902
758	DCB_se1_ag2_f_03	1033.7902	(pause 0.19)	1033.9837
759	DCB_se1_ag2_f_03	1033.9837	was so stressed out at that school because	1036.1850
760	DCB_se1_ag2_f_03	1036.1850	(pause 0.41)	1036.5996
761	DCB_se1_ag2_f_03	1036.5996	people had came from private schools, and they were coming from like,	1039.5600
762	DCB_se1_ag2_f_03	1039.5600	(pause 0.40)	1039.9637
763	DCB_se1_ag2_f_03	1039.9637	charter schools and schools that had	1041.7321
764	DCB_se1_ag2_f_03	1041.7321	(pause 0.11)	1041.8422
765	DCB_se1_ag2_f_03	1041.8422	better curriculums than what I had when I was in middle [school.]	1044.9127
