Line	Spkr	StTime	Content	EnTime
773	DCB_int_01	872.8620	Um,	873.4707
774	DCB_int_01	873.4707	(pause 0.12)	873.5911
775	DCB_int_01	873.5911	so let's go back to high school for a minute because I know in DC h- like your high school is a really big part of-	879.6973
776	DCB_int_01	879.6973	(pause 0.25)	879.9521
777	DCB_int_01	879.9521	for most people, high school is a big part of	882.0616
778	DCB_int_01	882.0616	(pause 0.40)	882.4622
779	DCB_int_01	882.4622	your identity or like it's a big part.	884.6708
780	DCB_int_01	884.6708	(pause 0.36)	885.0319
781	DCB_int_01	885.0319	So how'd you end up going to, um,	887.5449
782	DCB_int_01	887.5449	(pause 0.47)	888.0162
783	DCB_int_01	888.0162	/RD-SCHOOL-3/.	888.6321
784	DCB_se3_ag2_f_01	889.0285	Well my high s- or my middle school asked me to leave,	891.7114
785	DCB_se3_ag2_f_01	891.7114	(pause 0.18)	891.8955
786	DCB_se3_ag2_f_01	891.8955	so.	892.5538
787	DCB_se3_ag2_f_01	892.5538	(pause 0.71)	893.2617
788	DCB_se3_ag2_f_01	893.2617	[Um-]	893.7572
789	DCB_int_01	893.2759	[I'm sorry.] What?	894.0546
790	DCB_se3_ag2_f_01	894.4410	Yeah so,	895.3188
791	DCB_se3_ag2_f_01	895.3188	(pause 1.27)	896.5859
792	DCB_se3_ag2_f_01	896.5859	um,	897.2017
793	DCB_se3_ag2_f_01	897.2017	(pause 0.17)	897.3716
794	DCB_se3_ag2_f_01	897.3716	when I was in the eighth-	898.1786
795	DCB_se3_ag2_f_01	898.1786	(pause 0.31)	898.4901
796	DCB_se3_ag2_f_01	898.4901	so like like I said I'm bad at math.	900.3306
797	DCB_se3_ag2_f_01	900.3306	(pause 0.33)	900.6604
798	DCB_se3_ag2_f_01	900.6604	When I was in the eighth grade I w- like I wasn't failing math.	903.6052
799	DCB_se3_ag2_f_01	903.6052	(pause 0.47)	904.0725
800	DCB_se3_ag2_f_01	904.0725	I was getting like C minuses.	905.6369
801	DCB_se3_ag2_f_01	905.6369	(pause 0.57)	906.2032
802	DCB_se3_ag2_f_01	906.2032	But I guess like,	907.0972
803	DCB_se3_ag2_f_01	907.0972	(pause 0.49)	907.5878
804	DCB_se3_ag2_f_01	907.5878	/RD-SCHOOL-7/ is all about test scores and I'm not very good at standardized tests.	911.8210
805	DCB_se3_ag2_f_01	911.8210	(pause 0.34)	912.1607
806	DCB_se3_ag2_f_01	912.1607	So they framed it as a-	913.3825
807	DCB_se3_ag2_f_01	913.3825	(pause 0.17)	913.5524
808	DCB_se3_ag2_f_01	913.5524	like,	913.8355
809	DCB_se3_ag2_f_01	913.8355	(pause 0.14)	913.9771
810	DCB_se3_ag2_f_01	913.9771	they were asking me to leave because of my test scores	916.3910
811	DCB_se3_ag2_f_01	916.3910	(pause 0.30)	916.6883
812	DCB_se3_ag2_f_01	916.6883	but like,	917.1201
813	DCB_se3_ag2_f_01	917.1201	(pause 0.16)	917.2759
814	DCB_se3_ag2_f_01	917.2759	out of all the girls	918.2245
815	DCB_se3_ag2_f_01	918.2245	(pause 0.24)	918.4693
816	DCB_se3_ag2_f_01	918.4693	I know I wasn't the only one failing.	919.7364
817	DCB_se3_ag2_f_01	919.7364	(pause 0.50)	920.2319
818	DCB_se3_ag2_f_01	920.2319	And I know wasn't	921.0177
819	DCB_se3_ag2_f_01	921.0177	(pause 0.81)	921.8247
820	DCB_se3_ag2_f_01	921.8247	like the worst one.	922.8582
821	DCB_se3_ag2_f_01	922.8582	(pause 0.56)	923.4175
822	DCB_se3_ag2_f_01	923.4175	So I think it's because I was black.	924.4651
823	DCB_int_01	926.8478	You didn't f- there weren't- How many black students were in your class?	929.0281
824	DCB_se3_ag2_f_01	929.3608	<ts> Like five.	930.4014
825	DCB_int_01	930.8799	Mm.	931.1630
826	DCB_se3_ag2_f_01	931.1489	And it was like	931.9842
827	DCB_se3_ag2_f_01	933.3646	they wanted like a certain type of	934.8441
828	DCB_se3_ag2_f_01	934.8441	(pause 0.25)	935.0918
829	DCB_se3_ag2_f_01	935.0918	black girl.	936.1466
830	DCB_int_01	937.3188	What do you mean?	937.8143
831	DCB_se3_ag2_f_01	938.3806	I think like	939.1947
832	DCB_se3_ag2_f_01	939.1947	(pause 0.86)	940.0583
833	DCB_se3_ag2_f_01	940.0583	cause when I- I got there in the sixth grade and, um,	942.7666
834	DCB_se3_ag2_f_01	942.7666	(pause 0.19)	942.9577
835	DCB_se3_ag2_f_01	942.9577	I was having like a hard time just because I-	944.6284
836	DCB_se3_ag2_f_01	944.6284	(pause 0.35)	944.9823
837	DCB_se3_ag2_f_01	944.9823	I was used to public school.	946.2353
838	DCB_se3_ag2_f_01	946.2353	(pause 0.56)	946.7945
839	DCB_se3_ag2_f_01	946.7945	So this private school was a lot harder	948.3802
840	DCB_se3_ag2_f_01	948.3802	(pause 0.34)	948.7170
841	DCB_se3_ag2_f_01	948.7170	and	949.0922
842	DCB_se3_ag2_f_01	949.0922	(pause 0.24)	949.3329
843	DCB_se3_ag2_f_01	949.3329	I had never been to a predominantly white school before.	951.3433
844	DCB_se3_ag2_f_01	951.3433	(pause 0.50)	951.8389
845	DCB_se3_ag2_f_01	951.8389	So I was struggling, but eventually I figured it out and I	955.3258
846	DCB_se3_ag2_f_01	955.3258	(pause 0.35)	955.6798
847	DCB_se3_ag2_f_01	955.6798	became pretty popular I guess and	957.5274
848	DCB_se3_ag2_f_01	957.5274	(pause 0.42)	957.9521
849	DCB_se3_ag2_f_01	957.9521	had a lot of friends	959.0494
850	DCB_se3_ag2_f_01	959.0494	(pause 0.57)	959.6157
851	DCB_se3_ag2_f_01	959.6157	and so	960.4864
852	DCB_se3_ag2_f_01	960.4864	(pause 0.91)	961.3966
853	DCB_se3_ag2_f_01	961.3966	I guess they just wanted like a	963.0743
854	DCB_se3_ag2_f_01	963.0743	(pause 0.38)	963.4495
855	DCB_se3_ag2_f_01	963.4495	black girl that was like,	964.6317
856	DCB_se3_ag2_f_01	964.6317	(pause 1.64)	966.2669
857	DCB_se3_ag2_f_01	966.2669	I don't know, that would just like, be silent and like follow all the rules and stuff.	971.3537
858	DCB_se3_ag2_f_01	971.3537	(pause 1.07)	972.4268
859	DCB_se3_ag2_f_01	972.4268	I don't really know how to explain it.	973.7293
860	DCB_se3_ag2_f_01	973.7293	(pause 0.30)	974.0266
861	DCB_se3_ag2_f_01	974.0266	But	974.7275
862	DCB_se3_ag2_f_01	974.7275	(pause 1.89)	976.6175
863	DCB_se3_ag2_f_01	976.6175	that's the best that I can [do.]	977.7843
864	DCB_int_01	977.5874	[You weren't] that girl.	978.3702
865	DCB_se3_ag2_f_01	978.3985	No.	978.9153
866	DCB_int_01	979.1135	You were not that girl.	980.1895
867	DCB_se3_ag2_f_01	980.2956	No.	980.6213
868	DCB_int_01	981.0885	So	981.4849
869	DCB_int_01	981.4849	(pause 0.30)	981.7893
870	DCB_int_01	981.7893	I didn't- Okay.	982.5043
871	DCB_int_01	982.5043	(pause 0.55)	983.0494
872	DCB_int_01	983.0494	So tell me about- Okay, going back to public school, what do you mean- what was different from public school to private school?	988.7308
873	DCB_se3_ag2_f_01	988.8795	[I just-]	989.2334
874	DCB_int_01	988.9644	[Kind of for] your- personal experience.	990.4947
875	DCB_se3_ag2_f_01	990.4126	I just-	990.9365
876	DCB_se3_ag2_f_01	991.2975	I really was unprepared when I got to that private school. Like I realized	995.3821
877	DCB_se3_ag2_f_01	995.3821	(pause 1.08)	996.4581
878	DCB_se3_ag2_f_01	996.4581	I just	997.0427
879	DCB_se3_ag2_f_01	997.0427	(pause 0.16)	997.2055
880	DCB_se3_ag2_f_01	997.2055	was not	997.6090
881	DCB_se3_ag2_f_01	997.6090	(pause 0.51)	998.1187
882	DCB_se3_ag2_f_01	998.1187	ready	998.5434
883	DCB_se3_ag2_f_01	998.5434	(pause 0.18)	998.7204
884	DCB_se3_ag2_f_01	998.7204	in terms of-	999.3362
885	DCB_se3_ag2_f_01	999.3362	(pause 0.32)	999.6548
886	DCB_se3_ag2_f_01	999.6548	Academically. [And] also socially, I just wasn't prepared	1002.3802
887	DCB_int_01	1000.4618	[Mm.]	1000.6742
888	DCB_se3_ag2_f_01	1002.8869	for that change. Like I was really behind in my math class	1005.5345
889	DCB_se3_ag2_f_01	1005.5345	(pause 0.52)	1006.0512
890	DCB_se3_ag2_f_01	1006.0512	because my	1006.8087
891	DCB_se3_ag2_f_01	1006.8087	(pause 0.16)	1006.9715
892	DCB_se3_ag2_f_01	1006.9715	math teacher specifically-	1008.9577
893	DCB_se3_ag2_f_01	1008.9577	(pause 0.13)	1009.0851
894	DCB_se3_ag2_f_01	1009.0851	Cause I left after the-	1009.9559
895	DCB_se3_ag2_f_01	1009.9559	(pause 0.12)	1010.0762
896	DCB_se3_ag2_f_01	1010.0762	I left public school after the fifth grade.	1011.5345
897	DCB_se3_ag2_f_01	1011.5345	(pause 0.64)	1012.1786
898	DCB_se3_ag2_f_01	1012.1786	That year my math teacher had got engaged	1015.1276
899	DCB_se3_ag2_f_01	1015.1276	(pause 0.13)	1015.2550
900	DCB_se3_ag2_f_01	1015.2550	so she wasn't really interested in like	1016.6779
901	DCB_se3_ag2_f_01	1016.6779	(pause 0.33)	1017.0035
902	DCB_se3_ag2_f_01	1017.0035	teaching. <laugh> She was more so interested in planning her wedding.	1019.7077
903	DCB_se3_ag2_f_01	1019.7077	(pause 0.51)	1020.2174
904	DCB_se3_ag2_f_01	1020.2174	So I didn't really learn a lot	1021.4674
905	DCB_se3_ag2_f_01	1021.4674	(pause 0.27)	1021.7364
906	DCB_se3_ag2_f_01	1021.7364	and like,	1022.3381
907	DCB_se3_ag2_f_01	1022.3381	(pause 1.81)	1024.1503
908	DCB_se3_ag2_f_01	1024.1503	I just wasn't being challenged in public school.	1026.6038
909	DCB_se3_ag2_f_01	1026.6038	(pause 0.88)	1027.4816
910	DCB_se3_ag2_f_01	1027.4816	And then when I got to private school, I was just really behind	1030.3769
911	DCB_se3_ag2_f_01	1030.3769	(pause 0.16)	1030.5397
912	DCB_se3_ag2_f_01	1030.5397	and I had to get	1031.5803
913	DCB_se3_ag2_f_01	1031.5803	(pause 0.27)	1031.8493
914	DCB_se3_ag2_f_01	1031.8493	a tutor	1032.4651
915	DCB_se3_ag2_f_01	1032.4651	(pause 0.69)	1033.1559
916	DCB_se3_ag2_f_01	1033.1559	for math specifically. Everything else I could figure out.	1035.7468
917	DCB_se3_ag2_f_01	1035.7468	(pause 0.30)	1036.0512
918	DCB_se3_ag2_f_01	1036.0512	Um,	1036.4193
919	DCB_se3_ag2_f_01	1036.4193	(pause 0.17)	1036.5892
920	DCB_se3_ag2_f_01	1036.5892	but math was just	1037.7572
921	DCB_se3_ag2_f_01	1037.7572	(pause 0.22)	1037.9767
922	DCB_se3_ag2_f_01	1037.9767	not good for me.	1039.4745
923	DCB_int_01	1040.0904	So what happened- how did you- so what happened when you got to high school?	1042.5680
924	DCB_se3_ag2_f_01	1043.1909	<ts> Well I had been used to p-	1044.4156
925	DCB_se3_ag2_f_01	1044.4156	(pause 0.17)	1044.5896
926	DCB_se3_ag2_f_01	1044.5896	private school so	1045.7506
927	DCB_se3_ag2_f_01	1045.7506	(pause 0.21)	1045.9629
928	DCB_se3_ag2_f_01	1045.9629	high school was fine and like,	1047.2230
929	DCB_se3_ag2_f_01	1047.2230	(pause 0.53)	1047.7539
930	DCB_se3_ag2_f_01	1047.7539	/RD-SCHOOL-4/'s pretty like, uh,	1049.3821
931	DCB_se3_ag2_f_01	1049.3821	(pause 0.22)	1049.6015
932	DCB_se3_ag2_f_01	1049.6015	progressive.	1050.4197
933	DCB_se3_ag2_f_01	1050.4197	(pause 0.30)	1050.7241
934	DCB_se3_ag2_f_01	1050.7241	They call themselves progressive.	1052.2292
935	DCB_se3_ag2_f_01	1052.2292	(pause 0.53)	1052.7558
936	DCB_se3_ag2_f_01	1052.7558	Um,	1053.1664
937	DCB_se3_ag2_f_01	1053.1664	(pause 0.18)	1053.3433
938	DCB_se3_ag2_f_01	1053.3433	so it was like a nice change from /RD-SCHOOL-7/ which was all girls,	1056.8161
939	DCB_se3_ag2_f_01	1056.8161	(pause 0.53)	1057.3471
940	DCB_se3_ag2_f_01	1057.3471	and they required us to wear uniforms.	1059.4283
941	DCB_se3_ag2_f_01	1059.4283	(pause 0.65)	1060.0795
942	DCB_se3_ag2_f_01	1060.0795	Um,	1060.5892
943	DCB_se3_ag2_f_01	1060.5892	(pause 0.38)	1060.9715
944	DCB_se3_ag2_f_01	1060.9715	or like there was a strict dress code.	1062.6280
945	DCB_se3_ag2_f_01	1062.6280	(pause 0.38)	1063.0073
946	DCB_se3_ag2_f_01	1063.0073	There was uniforms for the sixth grade and then there was a strict dress code	1065.6690
947	DCB_se3_ag2_f_01	1065.6690	(pause 0.36)	1066.0300
948	DCB_se3_ag2_f_01	1066.0300	for seventh and eighth grade.	1067.4458
949	DCB_se3_ag2_f_01	1067.4458	(pause 0.58)	1068.0262
950	DCB_se3_ag2_f_01	1068.0262	Um,	1068.5430
951	DCB_se3_ag2_f_01	1068.5430	(pause 0.36)	1068.9011
952	DCB_se3_ag2_f_01	1068.9011	and I just-	1069.5453
953	DCB_se3_ag2_f_01	1069.5453	(pause 0.94)	1070.4868
954	DCB_se3_ag2_f_01	1070.4868	I was-	1071.2128
955	DCB_se3_ag2_f_01	1071.2128	(pause 0.94)	1072.1503
956	DCB_se3_ag2_f_01	1072.1503	I was in like a better environment- academic environment when I went to /RD-SCHOOL-4/,	1076.4868
957	DCB_se3_ag2_f_01	1076.4868	(pause 0.80)	1077.2867
958	DCB_se3_ag2_f_01	1077.2867	<ts> um, because the classes sizes were smaller	1080.4483
959	DCB_se3_ag2_f_01	1080.4483	(pause 0.57)	1081.0144
960	DCB_se3_ag2_f_01	1081.0144	and the teachers were actually helpful and	1083.9450
961	DCB_se3_ag2_f_01	1083.9450	(pause 0.70)	1084.6459
962	DCB_se3_ag2_f_01	1084.6459	they	1085.0918
963	DCB_se3_ag2_f_01	1085.0918	(pause 0.39)	1085.4812
964	DCB_se3_ag2_f_01	1085.4812	weren't	1085.9767
965	DCB_se3_ag2_f_01	1085.9767	(pause 0.46)	1086.4410
966	DCB_se3_ag2_f_01	1086.4410	discriminating against me.	1087.7081
967	DCB_int_01	1087.8143	What was the racial makeup?	1089.0319
968	DCB_se3_ag2_f_01	1089.4070	It was pretty diverse	1090.7166
969	DCB_se3_ag2_f_01	1090.7166	(pause 0.24)	1090.9573
970	DCB_se3_ag2_f_01	1090.9573	[I'd say.]	1091.6440
971	DCB_int_01	1091.1555	[Mm.]	1091.4529
972	DCB_se3_ag2_f_01	1091.9059	Like my friend group,	1093.1418
973	DCB_se3_ag2_f_01	1093.1418	(pause 1.25)	1094.3948
974	DCB_se3_ag2_f_01	1094.3948	um,	1095.0389
975	DCB_se3_ag2_f_01	1095.0389	(pause 0.29)	1095.3292
976	DCB_se3_ag2_f_01	1095.3292	was maybe like,	1096.0583
977	DCB_se3_ag2_f_01	1096.0583	(pause 0.62)	1096.6742
978	DCB_se3_ag2_f_01	1096.6742	three black girls,	1097.8351
979	DCB_se3_ag2_f_01	1097.8351	(pause 0.24)	1098.0799
980	DCB_se3_ag2_f_01	1098.0799	two black boys,	1099.2196
981	DCB_se3_ag2_f_01	1099.2196	(pause 0.60)	1099.8214
982	DCB_se3_ag2_f_01	1099.8214	and like,	1100.1258
983	DCB_se3_ag2_f_01	1100.1258	(pause 0.21)	1100.3310
984	DCB_se3_ag2_f_01	1100.3310	three white girls	1101.4495
985	DCB_se3_ag2_f_01	1101.4495	(pause 0.39)	1101.8389
986	DCB_se3_ag2_f_01	1101.8389	and then one Asian girl.	1103.2122
987	DCB_se3_ag2_f_01	1103.2122	(pause 0.47)	1103.6794
988	DCB_se3_ag2_f_01	1103.6794	Or one Asian boy	1104.6958
989	DCB_se3_ag2_f_01	1104.6958	(pause 0.64)	1105.3400
990	DCB_se3_ag2_f_01	1105.3400	and then, uh,	1106.0479
991	DCB_se3_ag2_f_01	1106.0479	(pause 0.53)	1106.5788
992	DCB_se3_ag2_f_01	1106.5788	like one	1107.1593
993	DCB_se3_ag2_f_01	1107.1593	(pause 0.22)	1107.3787
994	DCB_se3_ag2_f_01	1107.3787	white boy.	1107.8742
995	DCB_int_01	1108.8370	What happened to your best friend in the neighborhood? Did she-	1110.8515
996	DCB_int_01	1110.8515	(pause 0.40)	1111.2480
997	DCB_int_01	1111.2480	was she still in public school or did she also go to private school?	1113.7456
998	DCB_se3_ag2_f_01	1113.7964	She stayed in	1114.5060
999	DCB_se3_ag2_f_01	1114.5060	(pause 0.17)	1114.6742
1000	DCB_se3_ag2_f_01	1114.6742	public school	1115.6652
1001	DCB_se3_ag2_f_01	1115.6652	(pause 0.94)	1116.6038
1002	DCB_se3_ag2_f_01	1116.6038	cause /RD-SCHOOL-1/ only goes up to the sixth grade so she stayed there and then she went to,	1120.2777
1003	DCB_se3_ag2_f_01	1120.2777	(pause 0.60)	1120.8795
1004	DCB_se3_ag2_f_01	1120.8795	um, Carroll,	1121.9130
1005	DCB_int_01	1122.3065	Mm-hm.	1122.6635
1006	DCB_se3_ag2_f_01	1123.9559	which, is that a private school?	1125.4354
1007	DCB_int_01	1127.3042	Mm, the middle school?	1128.5642
1008	DCB_se3_ag2_f_01	1128.8445	Yeah.	1129.2126
1009	DCB_int_01	1130.6638	I think I was thinking the high school	1132.0212
1010	DCB_se3_ag2_f_01	1131.9902	[Oh.]	1132.2231
1011	DCB_int_01	1132.1610	[but] I- [we did miss-] we did miss some grades in there. Wait a minute, [I- I think] I made her like,	1135.7458
1012	DCB_se3_ag2_f_01	1132.7124	[Sorry.]	1133.1395
1013	DCB_se3_ag2_f_01	1133.1395	(pause 1.43)	1134.5654
1014	DCB_se3_ag2_f_01	1134.5654	[Yeah yeah.]	1135.0779
1015	DCB_int_01	1136.1186	fifteen.	1136.6699
1016	DCB_se3_ag2_f_01	1136.6389	[No.]	1137.1437
1017	DCB_int_01	1136.7942	[/Tell me./]	1137.1126
1018	DCB_se3_ag2_f_01	1137.2990	Yeah I don't know. I just know she w- ended up going to Carroll	1139.6676
1019	DCB_se3_ag2_f_01	1139.6676	(pause 1.28)	1140.9436
1020	DCB_se3_ag2_f_01	1140.9436	and yeah.	1141.9842
1021	DCB_se3_ag2_f_01	1141.9842	(pause 0.25)	1142.2319
1022	DCB_se3_ag2_f_01	1142.2319	But most people- If you got to /RD-SCHOOL-1/ you're sposta to go to	1144.5397
1023	DCB_se3_ag2_f_01	1144.5397	(pause 0.56)	1145.0989
1024	DCB_se3_ag2_f_01	1145.0989	Deal and then Wilson	1146.4368
1025	DCB_int_01	1146.6675	Mm-hm.	1147.0002
1026	DCB_se3_ag2_f_01	1147.1205	just cause they're all	1147.9842
1027	DCB_int_01	1148.1470	[In the same neighborhood.]	1149.3504
1028	DCB_se3_ag2_f_01	1148.1541	[in that same neighborhood.]	1149.3646
1029	DCB_se3_ag2_f_01	1149.8813	Um,	1150.3273
1030	DCB_se3_ag2_f_01	1150.3273	(pause 1.00)	1151.3254
1031	DCB_se3_ag2_f_01	1151.3254	but	1151.8564
1032	DCB_se3_ag2_f_01	1151.8564	(pause 0.81)	1152.6675
1033	DCB_se3_ag2_f_01	1152.6675	the pu-	1152.9294
1034	DCB_se3_ag2_f_01	1152.9294	(pause 0.21)	1153.1418
1035	DCB_se3_ag2_f_01	1153.1418	public schools weren't really	1154.1895
1036	DCB_se3_ag2_f_01	1154.1895	(pause 0.16)	1154.3452
1037	DCB_se3_ag2_f_01	1154.3452	teaching	1155.0177
1038	DCB_se3_ag2_f_01	1155.0177	(pause 1.21)	1156.2282
1039	DCB_se3_ag2_f_01	1156.2282	enough	1156.8157
1040	DCB_se3_ag2_f_01	1156.8157	(pause 0.98)	1157.7997
1041	DCB_se3_ag2_f_01	1157.7997	in my parents' opinion.	1158.7500
1042	DCB_se3_ag2_f_01	1158.7500	(pause 0.60)	1159.3471
1043	DCB_se3_ag2_f_01	1159.3471	And my opinion I guess.	1160.5222
1044	DCB_int_01	1162.3981	So how did you end up at Georgetown?	1164.2811
1045	DCB_se3_ag2_f_01	1164.9436	<exhale>	1165.4320
1046	DCB_se3_ag2_f_01	1165.4320	(pause 0.64)	1166.0762
1047	DCB_se3_ag2_f_01	1166.0762	Uh,	1166.5930
1048	DCB_se3_ag2_f_01	1166.5930	(pause 2.12)	1168.7166
1049	DCB_se3_ag2_f_01	1168.7166	the money.	1169.3608
1050	DCB_se3_ag2_f_01	1169.3608	(pause 0.74)	1170.1041
1051	DCB_se3_ag2_f_01	1170.1041	Cause my dad works here they pay for two thirds of my tuition.	1172.9965
1052	DCB_se3_ag2_f_01	1172.9965	(pause 1.24)	1174.2353
1053	DCB_se3_ag2_f_01	1174.2353	Um,	1174.6954
1054	DCB_se3_ag2_f_01	1174.6954	(pause 1.38)	1176.0758
1055	DCB_se3_ag2_f_01	1176.0758	and I- I mean	1177.0427
1056	DCB_se3_ag2_f_01	1177.0427	(pause 0.22)	1177.2621
1057	DCB_se3_ag2_f_01	1177.2621	I always thought I would go to college in New York	1179.0956
1058	DCB_se3_ag2_f_01	1179.0956	(pause 0.15)	1179.2442
1059	DCB_se3_ag2_f_01	1179.2442	cause I really love New York City	1180.7166
1060	DCB_se3_ag2_f_01	1180.7166	(pause 0.78)	1181.4953
1061	DCB_se3_ag2_f_01	1181.4953	but, um,	1182.0162
1062	DCB_se3_ag2_f_01	1182.0162	(pause 0.16)	1182.1790
1063	DCB_se3_ag2_f_01	1182.1790	my mom didn't want me to go there	1183.2480
1064	DCB_se3_ag2_f_01	1183.2480	(pause 0.35)	1183.5948
1065	DCB_se3_ag2_f_01	1183.5948	and then I didn't get in <laugh> to NYU <laugh> so that was definitely off the table.	1188.0050
1066	DCB_se3_ag2_f_01	1188.0050	(pause 0.41)	1188.4197
1067	DCB_se3_ag2_f_01	1188.4197	Um, and out of all the s-	1189.3541
1068	DCB_se3_ag2_f_01	1189.3541	(pause 0.15)	1189.5028
1069	DCB_se3_ag2_f_01	1189.5028	the schools I got into	1190.7204
1070	DCB_se3_ag2_f_01	1190.7204	(pause 0.55)	1191.2655
1071	DCB_se3_ag2_f_01	1191.2655	Georgetown just made the most sense in terms of like,	1193.6227
1072	DCB_se3_ag2_f_01	1193.6227	(pause 0.55)	1194.1720
1073	DCB_se3_ag2_f_01	1194.1720	the name	1194.8869
1074	DCB_se3_ag2_f_01	1194.8869	(pause 0.51)	1195.3966
1075	DCB_se3_ag2_f_01	1195.3966	and the	1196.3594
1076	DCB_se3_ag2_f_01	1196.3594	(pause 0.17)	1196.5293
1077	DCB_se3_ag2_f_01	1196.5293	academics here	1197.4849
1078	DCB_se3_ag2_f_01	1197.4849	(pause 0.35)	1197.8318
1079	DCB_se3_ag2_f_01	1197.8318	and the money,	1198.4442
1080	DCB_se3_ag2_f_01	1198.4442	(pause 0.86)	1199.3042
1081	DCB_se3_ag2_f_01	1199.3042	so.	1199.6086
1082	DCB_int_01	1199.9271	When you came in did you know- you knew that you wanted to study psychology,	1203.4991
1083	DCB_int_01	1203.4991	(pause 0.27)	1203.7681
1084	DCB_int_01	1203.7681	cognitive science because of	1205.1131
1085	DCB_int_01	1205.1131	(pause 0.34)	1205.4529
1086	DCB_int_01	1205.4529	the high school [experience?]	1206.6604
1087	DCB_se3_ag2_f_01	1206.5471	[Yeah] I still knew that even though I came in undecided.	1209.1054
1088	DCB_int_01	1211.0352	And so	1211.9696
1089	DCB_int_01	1211.9696	(pause 0.22)	1212.1891
1090	DCB_int_01	1212.1891	<clears throat>	1212.7500
1091	DCB_int_01	1212.7500	(pause 0.63)	1213.3754
1092	DCB_int_01	1213.3754	okay so now you're studying- You're- you're declared- Well obviously cause you're a junior [now.]	1217.0717
1093	DCB_se3_ag2_f_01	1216.9078	[Mm-hm.]	1217.1980
1094	DCB_int_01	1217.5561	So how'd you end up in linguistics?	1219.3188
1095	DCB_se3_ag2_f_01	1219.5807	<ts>	1219.7010
1096	DCB_se3_ag2_f_01	1219.7010	(pause 0.52)	1220.2178
1097	DCB_se3_ag2_f_01	1220.2178	Yeah so one of my friends,	1221.9450
1098	DCB_se3_ag2_f_01	1221.9450	(pause 0.37)	1222.3131
1099	DCB_se3_ag2_f_01	1222.3131	um,	1222.7733
1100	DCB_se3_ag2_f_01	1222.7733	(pause 0.24)	1223.0140
1101	DCB_se3_ag2_f_01	1223.0140	from my freshman /door/- dorm, she lived on my floor	1225.4037
1102	DCB_se3_ag2_f_01	1225.4037	(pause 0.49)	1225.8980
1103	DCB_se3_ag2_f_01	1225.8980	and she's a linguistics major.	1227.3765
1104	DCB_se3_ag2_f_01	1227.3765	(pause 0.36)	1227.7397
1105	DCB_se3_ag2_f_01	1227.7397	And one night we were in an Uber	1229.2830
1106	DCB_se3_ag2_f_01	1229.2830	(pause 0.55)	1229.8351
1107	DCB_se3_ag2_f_01	1229.8351	and the driver was asking us about our majors,	1231.9243
1108	DCB_se3_ag2_f_01	1231.9243	(pause 0.17)	1232.0904
1109	DCB_se3_ag2_f_01	1232.0904	and so he started talking to her about linguistics, and I didn't realize how much you could do with linguistics.	1236.7578
1110	DCB_se3_ag2_f_01	1236.7578	(pause 0.52)	1237.2763
1111	DCB_se3_ag2_f_01	1237.2763	Cause I didn't really know what it was like coming into	1240.1149
1112	DCB_se3_ag2_f_01	1240.1149	(pause 0.42)	1240.5397
1113	DCB_se3_ag2_f_01	1240.5397	Georgetown,	1241.2405
1114	DCB_se3_ag2_f_01	1241.2405	(pause 0.50)	1241.7431
1115	DCB_se3_ag2_f_01	1241.7431	and so hearing her talk about it I was like, oh like,	1244.0904
1116	DCB_se3_ag2_f_01	1244.0904	(pause 0.57)	1244.6638
1117	DCB_se3_ag2_f_01	1244.6638	maybe I can get into this. And plus with the cognitive science minor,	1248.0829
1118	DCB_se3_ag2_f_01	1248.0829	(pause 0.54)	1248.6179
1119	DCB_se3_ag2_f_01	1248.6179	you have to take two classes in like these different areas, and I hate-	1251.7751
1120	DCB_se3_ag2_f_01	1251.7751	(pause 0.18)	1251.9521
1121	DCB_se3_ag2_f_01	1251.9521	Like I don't really like math.	1253.1697
1122	DCB_se3_ag2_f_01	1253.1697	(pause 0.54)	1253.7077
1123	DCB_se3_ag2_f_01	1253.7077	I don't really like science-	1255.0356
1124	DCB_se3_ag2_f_01	1255.0356	(pause 0.42)	1255.4603
1125	DCB_se3_ag2_f_01	1255.4603	Like-	1255.7364
1126	DCB_se3_ag2_f_01	1255.7364	(pause 0.22)	1255.9559
1127	DCB_se3_ag2_f_01	1255.9559	like actual science. Psychology is like a social science so I'm okay there.	1259.5661
1128	DCB_se3_ag2_f_01	1259.5661	(pause 0.52)	1260.0829
1129	DCB_se3_ag2_f_01	1260.0829	So I decided to do- do my two c- requirements in philosophy and linguistics.	1264.3118
1130	DCB_se3_ag2_f_01	1264.3118	(pause 0.55)	1264.8653
1131	DCB_se3_ag2_f_01	1264.8653	And so I took the Intro to Linguistics class, and I was like, I'm doing really well here. Like I can really do this.	1269.3504
1132	DCB_se3_ag2_f_01	1269.3504	(pause 0.56)	1269.9096
1133	DCB_se3_ag2_f_01	1269.9096	So	1270.3769
1134	DCB_se3_ag2_f_01	1270.3769	(pause 0.80)	1271.1768
1135	DCB_se3_ag2_f_01	1271.1768	I plan on to keep taking linguistics until I graduate.	1274.0683
1136	DCB_se3_ag2_f_01	1274.0683	(pause 0.25)	1274.3169
1137	DCB_se3_ag2_f_01	1274.3169	I just think it's really interesting.	1275.7044
1138	DCB_int_01	1276.5255	Warms my heart.	1277.6440
1139	DCB_se3_ag2_f_01	1277.6227	Yeah. [<laugh>]	1278.6634
