Line	Spkr	StTime	Content	EnTime
375	DCB_int_01	496.9177	(pause 0.58)	497.4970
376	DCB_int_01	497.4970	Do you see what I'm saying? Okay, so I'll give you an example. One girl was telling me about [the gangs]-	501.9406
377	DCB_se2_ag2_f_01	500.9939	[No if they- If it was a] neighborhood, it would be like- If the girls and boys from your neighborhood? They	504.6408
378	DCB_se2_ag2_f_01	504.7919	together. Like they walking together. Like,	506.8237
379	DCB_se2_ag2_f_01	506.8237	(pause 0.53)	507.3558
380	DCB_se2_ag2_f_01	507.3558	[Girls, boys, it's the whole neighborhood, not- not by sex.]	510.5378
381	DCB_int_01	507.3893	[It's the whole neighborhood was beefing, not- not- the girls of the neighborhood]	510.5587
382	DCB_se2_ag2_f_01	510.8988	But no, but when I was	511.9692
383	DCB_se2_ag2_f_01	511.9692	(pause 0.59)	512.5590
384	DCB_se2_ag2_f_01	512.5590	growing up the girl gangs were more popular,	515.0723
385	DCB_se2_ag2_f_01	515.0723	(pause 0.49)	515.5619
386	DCB_se2_ag2_f_01	515.5619	so then we stopped talking about neighborhoods, and it become	517.7998
387	DCB_se2_ag2_f_01	517.7998	(pause 0.10)	517.9045
388	DCB_se2_ag2_f_01	517.9045	girl gangs like Most Wanted, Shut 'Em Down,	520.7926
389	DCB_se2_ag2_f_01	520.7926	(pause 0.78)	521.5759
390	DCB_se2_ag2_f_01	521.5759	that type of [stuff.]	522.4586
391	DCB_int_01	521.9583	[Which] is very different from the ones I heard- And so those are very specific to the neighborhood and the school?	526.2237
392	DCB_se2_ag2_f_01	526.5734	No. That was just	527.8510
393	DCB_se2_ag2_f_01	527.8510	(pause 0.16)	528.0096
394	DCB_se2_ag2_f_01	528.0096	all over, like you could be from different places.	530.6010
395	DCB_int_01	530.7082	Because that's very di- Like,	531.8507
396	DCB_int_01	531.8507	(pause 0.39)	532.2377
397	DCB_int_01	532.2377	I wonder- I'm'a look back at the list that she gave me- I can't even remember who I was talking to, but she listed some. But they were very [different.]	538.3822
398	DCB_se2_ag2_f_01	537.9299	[Different.]	538.4149
399	DCB_int_01	538.6107	[Like the /Y's/-]	540.0970
400	DCB_se2_ag2_f_01	538.6200	[Yep, and it's probably ages.]	540.2893
401	DCB_int_01	540.4747	Y two-	541.4819
402	DCB_int_01	541.4819	(pause 0.34)	541.8223
403	DCB_int_01	541.8223	Y two G gang or some- It was like [a lot of different names] and-	545.2309
404	DCB_se2_ag2_f_01	543.7061	[Mm-hm.]	544.9324
405	DCB_se2_ag2_f_01	545.3614	But like most- When I was coming up, it was like Most Wanted, Shut 'Em Down.	548.5031
406	DCB_int_01	549.0813	Those are the ones you [remember?]	550.3263
407	DCB_se2_ag2_f_01	549.7387	[Those type of] things.	550.6973
408	DCB_int_01	550.7786	[Were] you ever like, wanting to be in the gang? Or wanted to- You know, I'm gonna [be in a gang?]	554.6150
409	DCB_se2_ag2_f_01	554.1067	[<laugh>]	555.2118
410	DCB_int_01	555.2678	No that's a- that's a legit question. [It's a-]	557.2731
411	DCB_se2_ag2_f_01	556.7739	[Not necessarily]	557.9629
412	DCB_se2_ag2_f_01	558.2194	in the gang,	559.1928
413	DCB_se2_ag2_f_01	559.1928	(pause 0.37)	559.5658
414	DCB_se2_ag2_f_01	559.5658	but um,	561.1186
415	DCB_se2_ag2_f_01	561.1186	(pause 0.71)	561.8273
416	DCB_se2_ag2_f_01	561.8273	<ts> I knew	562.5874
417	DCB_se2_ag2_f_01	562.5874	(pause 0.49)	563.0817
418	DCB_se2_ag2_f_01	563.0817	everything that was going on cause I had friends in all the different types of gangs.	563.7643
419	DCB_se2_ag2_f_01	563.7643	(pause 3.51)	567.2771
420	DCB_se2_ag2_f_01	567.2771	(pause 0.35)	567.6315
421	DCB_se2_ag2_f_01	567.6315	I necessarily wasn't in it, but	569.3847
422	DCB_se2_ag2_f_01	569.3847	(pause 0.89)	570.2742
423	DCB_se2_ag2_f_01	570.2742	my grandfather and the principal at my school thought that I was in a gang. It was a hard time for my grandpa. They're like, oh my gosh, I shouldn't have sent you here, because I became	577.5565
424	DCB_se2_ag2_f_01	577.5565	(pause 0.50)	578.0554
425	DCB_se2_ag2_f_01	578.0554	into all the stuff that they was doing, not necessarily like the fighting and stuff but the fashion and stuff behind it.	582.5318
426	DCB_int_01	582.7592	So like [give me an example.]	584.2699
427	DCB_se2_ag2_f_01	583.0902	[So they thought it was gang] affiliated, but it really wasn't. So this was a time when	586.6853
428	DCB_se2_ag2_f_01	587.0350	the girls was wearing rubber bands around their	589.6171
429	DCB_se2_ag2_f_01	589.6171	(pause 0.41)	590.0275
430	DCB_se2_ag2_f_01	590.0275	um, jeans.	591.5056
431	DCB_se2_ag2_f_01	591.5056	(pause 0.63)	592.1398
432	DCB_se2_ag2_f_01	592.1398	And like, bandanas and stuff like that.	594.5365
433	DCB_se2_ag2_f_01	594.5365	(pause 0.54)	595.0762
434	DCB_se2_ag2_f_01	595.0762	And so the principal- Of course, cause it was	597.3984
435	DCB_se2_ag2_f_01	597.3984	(pause 0.35)	597.7434
436	DCB_se2_ag2_f_01	597.7434	me, and I guess she felt like I was different	600.2556
437	DCB_se2_ag2_f_01	600.2556	(pause 0.48)	600.7312
438	DCB_se2_ag2_f_01	600.7312	from that. I mean once that happened for me, she made it a point to contact my grandfather. Like, /RD-NAME-3/ starting to go down the wrong path, and	608.2280
439	DCB_se2_ag2_f_01	608.2280	(pause 0.53)	608.7549
440	DCB_se2_ag2_f_01	608.7549	/you might wanna ch-/. But I really wasn't in a gang, it was just- it was cute.	611.7566
441	DCB_se2_ag2_f_01	611.7566	(pause 0.59)	612.3477
442	DCB_se2_ag2_f_01	612.3477	Fashionable at the time, but I wasn't in no	614.8806
443	DCB_se2_ag2_f_01	614.8806	(pause 0.22)	615.1000
444	DCB_se2_ag2_f_01	615.1000	gang. No. <laugh>	616.6853
445	DCB_int_01	616.6667	So did you- Okay. So then, how long were you there? For a year? Two [years?]	620.1254
446	DCB_se2_ag2_f_01	619.9202	[I was] there seventh and eighth grade.	621.3377
447	DCB_int_01	621.5522	Okay, so you were there for two years. [And then you] went to /RD-SCHOOL-3/.	624.4432
448	DCB_se2_ag2_f_01	622.7273	[Mm-hm.]	623.3008
449	DCB_se2_ag2_f_01	624.4747	Yes.	624.8897
450	DCB_int_01	624.8850	Okay. How was that experience?	626.7922
451	DCB_se2_ag2_f_01	626.8435	Completely different	627.8460
452	DCB_se2_ag2_f_01	627.8460	(pause 0.44)	628.2843
453	DCB_se2_ag2_f_01	628.2843	because being at /RD-SCHOOL-2/, I was one who wanted to	631.9515
454	DCB_se2_ag2_f_01	631.9515	(pause 0.14)	632.0961
455	DCB_se2_ag2_f_01	632.0961	do work, as opposed to everybody else not wanting to.	634.5361
456	DCB_int_01	634.6993	Mm-hm.	634.9837
457	DCB_se2_ag2_f_01	635.0350	But then when I went to /RD-SCHOOL-3/, this coming from everybody that	637.3560
458	DCB_se2_ag2_f_01	637.3560	(pause 0.21)	637.5612
459	DCB_se2_ag2_f_01	637.5612	wanted good for theirself, wanted different, wanted better.	639.8180
460	DCB_se2_ag2_f_01	639.8180	(pause 0.23)	640.0465
461	DCB_se2_ag2_f_01	640.0465	So it was- w-	640.5454
462	DCB_se2_ag2_f_01	640.5454	(pause 0.27)	640.8112
463	DCB_se2_ag2_f_01	640.8112	It was a academic	641.6645
464	DCB_se2_ag2_f_01	641.6645	(pause 0.20)	641.8650
465	DCB_se2_ag2_f_01	641.8650	competition, so it's- a competition so to speak.	644.1534
466	DCB_se2_ag2_f_01	644.1534	(pause 0.48)	644.6383
467	DCB_se2_ag2_f_01	644.6383	So I'm with everybody that wants to do work, that wants to do well as opposed to me doing work and walking around like, play fighting and	650.4844
468	DCB_se2_ag2_f_01	650.4844	(pause 0.36)	650.8481
469	DCB_se2_ag2_f_01	650.8481	throwing paper and just /threatening the teacher/ as opposed to /RD-SCHOOL-3/, they wasn't having that. You had to go through an interview. You had to go through a essay.	656.1673
470	DCB_se2_ag2_f_01	656.1673	(pause 0.48)	656.6476
471	DCB_se2_ag2_f_01	656.6476	You had to go through a lot of [stuff.]	657.8553
472	DCB_int_01	657.7014	[Now] was /RD-SCHOOL-2/- That's like-	659.2915
473	DCB_int_01	659.8464	STEM	660.4199
474	DCB_int_01	660.4199	(pause 0.47)	660.8850
475	DCB_int_01	660.8850	at that point, or math science was the main focus, right? [Or was it-]	664.4755
476	DCB_se2_ag2_f_01	663.8926	[No], so	665.1003
477	DCB_se2_ag2_f_01	665.2775	the STEM part of /RD-SCHOOL-3/ just came about	667.3047
478	DCB_se2_ag2_f_01	667.3047	(pause 0.17)	667.4726
479	DCB_se2_ag2_f_01	667.4726	[um, after] I graduated. When I went to /RD-SCHOOL-3/, you got to pick between three concentrations. You was either in Broadcast,	673.5891
480	DCB_int_01	667.5145	[Okay.]	667.9109
481	DCB_se2_ag2_f_01	674.2000	IT,	675.2849
482	DCB_se2_ag2_f_01	675.2849	(pause 2.32)	677.6039
483	DCB_se2_ag2_f_01	677.6039	and it was another one.	678.9317
484	DCB_int_01	679.1182	So what did you do?	679.7150
485	DCB_se2_ag2_f_01	679.8922	I did Broadcast.	681.3377
486	DCB_int_01	681.4776	So what did you want to do? Like, at that point?	683.5666
487	DCB_int_01	683.5666	(pause 0.69)	684.2602
488	DCB_int_01	684.2602	What-	684.5167
489	DCB_int_01	684.5167	(pause 0.27)	684.7825
490	DCB_int_01	684.7825	Did- Is that just because you chose that one or is there something [like, you specifically-]	688.0931
491	DCB_se2_ag2_f_01	686.8761	[Because Broadcast was more] fun. I think that because I was very detail oriented, I liked um, writing, so i- it became part of like script writing, filming, behind the camera,	696.2241
492	DCB_se2_ag2_f_01	696.6566	all that type of stuff.	697.6218
493	DCB_int_01	698.4331	What color are you?	699.1512
494	DCB_se2_ag2_f_01	700.3962	Green.	700.8532
495	DCB_int_01	701.3521	You're gree- What's your second color?	702.4665
496	DCB_se2_ag2_f_01	702.5680	Yellow.	703.0856
497	DCB_int_01	704.0788	What's your third color?	704.8994
498	DCB_se2_ag2_f_01	705.6362	Blue.	706.1351
499	DCB_int_01	707.1376	Fa- I would think	708.1541
500	DCB_int_01	708.1541	(pause 0.34)	708.4980
501	DCB_int_01	708.4980	because [you are- You-] You are very [detail- So I would think blue would be higher.]	712.5734
502	DCB_se2_ag2_f_01	708.8244	[<laugh>]	709.4213
503	DCB_se2_ag2_f_01	709.4213	(pause 1.08)	710.4984
504	DCB_se2_ag2_f_01	710.4984	[<laugh> /Think/ blue- Mm-hm.] Mm-mm. Green, yellow and blue.]	714.1821
505	DCB_int_01	715.7990	Mm. But yellow I can se- I mean green and yellow I can see that too cause you're all about- Like, all the girls love to sit at your desk [and help you and]	722.5450
506	DCB_se2_ag2_f_01	721.2301	[Mm-hm.]	722.3352
507	DCB_int_01	722.9600	talk to Ms. Lakeda all [day.]	725.2169
508	DCB_se2_ag2_f_01	724.1491	[<laugh>]	725.4827
509	DCB_int_01	725.5806	But your comment is on- Your comment [is right, so I can't be mad.]	728.3912
510	DCB_se2_ag2_f_01	727.0249	[<laugh>]	729.0113
511	DCB_int_01	729.0113	Um, [what was] your favorite subject in school?	731.1982
512	DCB_se2_ag2_f_01	729.6595	[<laugh>]	730.0512
513	DCB_se2_ag2_f_01	731.6226	English.	732.3686
514	DCB_int_01	732.3873	Why?	732.6111
515	DCB_se2_ag2_f_01	733.2721	I like to write. I like to read,	735.1839
516	DCB_se2_ag2_f_01	735.1839	(pause 0.59)	735.7760
517	DCB_se2_ag2_f_01	735.7760	and so it was English.	736.8439
518	DCB_int_01	737.0583	What's your favorite book?	737.9490
519	DCB_se2_ag2_f_01	739.3467	See, I can't say a favorite book cause I'm more of the	742.6200
520	DCB_se2_ag2_f_01	742.6200	(pause 0.43)	743.0490
521	DCB_se2_ag2_f_01	743.0490	black book type person. [/Know/ like] the	745.6917
522	DCB_int_01	744.9923	[Okay.]	745.4166
523	DCB_se2_ag2_f_01	746.1860	the hood books.	747.4077
524	DCB_int_01	747.8693	I'm not- [Give me an example. I'm not mad at the hood books.]	750.5411
525	DCB_se2_ag2_f_01	748.3869	[<laugh>] Like um,	751.8456
526	DCB_se2_ag2_f_01	752.2513	so-	752.6196
527	DCB_se2_ag2_f_01	752.6196	(pause 0.19)	752.8062
528	DCB_se2_ag2_f_01	752.8062	Coldest Winter Ever is a hood bo- but that was the type of books I read, so- so- so- it was like, Thug Life maybe. Um,	758.2513
529	DCB_se2_ag2_f_01	758.2513	(pause 1.53)	759.7807
530	DCB_se2_ag2_f_01	759.7807	it was just a few of those books that I liked, so like Zane [books.]	763.0622
531	DCB_int_01	762.8058	[Mm-hm.] What's your favorite Zane book?	764.4891
532	DCB_se2_ag2_f_01	765.5476	It had to be Addicted.	766.6480
533	DCB_int_01	767.0444	Why?	767.3754
534	DCB_se2_ag2_f_01	768.1250	Cause it was just [nice.]	769.6218
535	DCB_int_01	769.2394	[What happened?]	769.8083
536	DCB_int_01	770.3539	I haven't read it, but	771.5103
537	DCB_int_01	771.5103	(pause 0.31)	771.8180
538	DCB_int_01	771.8180	I've-	772.1771
539	DCB_int_01	772.1771	(pause 0.33)	772.5081
540	DCB_int_01	772.5081	I've heard a lot about- about	774.3919
541	DCB_int_01	774.3919	(pause 0.30)	774.6939
542	DCB_int_01	774.6939	Zane. I'm actually s- just started Coldest Winter Ever.	777.0673
543	DCB_int_01	777.0673	(pause 0.53)	777.5989
544	DCB_int_01	777.5989	I've never [read it.]	778.1957
545	DCB_se2_ag2_f_01	777.9299	[Coldest] Winter Ever, it's great. [But it's funny] because even though I liked those books it was nothing that I related to cause even though I was reading these books	783.8367
546	DCB_int_01	779.2309	[/It is good?/]	779.8091
547	DCB_se2_ag2_f_01	784.2097	as I was younger, I wasn't really into the streets,	786.4805
548	DCB_se2_ag2_f_01	786.4805	(pause 0.44)	786.9224
549	DCB_se2_ag2_f_01	786.9224	wasn't having sex, so I don't even know	788.5823
550	DCB_se2_ag2_f_01	788.5823	(pause 0.53)	789.1093
551	DCB_se2_ag2_f_01	789.1093	why I liked it. Like,	790.2843
552	DCB_se2_ag2_f_01	790.2843	(pause 0.88)	791.1609
553	DCB_se2_ag2_f_01	791.1609	[I didn't-]	791.5013
554	DCB_int_01	791.1656	[But it's] probably because you weren't doing [those things. Right?] It was- It was- You were [able to live vicariously through the book.]	796.7832
555	DCB_se2_ag2_f_01	793.0731	[<laugh>]	794.3424
556	DCB_se2_ag2_f_01	794.3424	(pause 0.36)	794.7036
557	DCB_se2_ag2_f_01	794.7036	[But you would think that- But it would th-] But it would think that you- It would make you want to go out and do those things, and it didn't for me. I think I waited til college until I started doing all that.	802.9558
558	DCB_int_01	803.6692	[But see that's] exactly [what- That's ex-] That's ex- [Amen. Thank God she read the books. Yes, Jesus.]	808.7739
559	DCB_se2_ag2_f_01	803.7100	[Uh-huh-huh.]	804.4281
560	DCB_se2_ag2_f_01	804.4281	(pause 0.43)	804.8617
561	DCB_se2_ag2_f_01	804.8617	[<laugh>]	805.6311
562	DCB_se2_ag2_f_01	805.6311	(pause 0.61)	806.2420
563	DCB_se2_ag2_f_01	806.2420	[<laugh>]	809.3381
564	DCB_int_01	809.8172	Um, what college did you go to?	810.9876
565	DCB_se2_ag2_f_01	811.2208	/RD-SCHOOL-8/ in Ohio.	813.0486
566	DCB_int_01	813.7248	Oh, how did you-	814.5921
567	DCB_int_01	814.5921	(pause 0.44)	815.0304
568	DCB_int_01	815.0304	Now I asked you.	816.0236
569	DCB_se2_ag2_f_01	816.3162	[<laugh>]	816.9876
570	DCB_int_01	816.3208	[I said,]	816.9876
571	DCB_int_01	817.7477	did you live anywhere else?	818.9880
572	DCB_int_01	818.9880	(pause 0.20)	819.1839
573	DCB_int_01	819.1839	Northeast.	819.9392
574	DCB_se2_ag2_f_01	820.3076	[Oh I didn't /know/! <laugh>]	822.7543
575	DCB_int_01	820.3169	[So- /So-/]	821.2355
576	DCB_int_01	821.2355	(pause 0.41)	821.6412
577	DCB_int_01	821.6412	[<laugh> I mean, well you kind of did live t- I mean, going to college-	824.6570
578	DCB_se2_ag2_f_01	824.7036	Well it is- I was there for four years!	826.6294
579	DCB_int_01	826.5734	Right, so you did live there.	828.1576
580	DCB_int_01	828.4934	Um, tell me how was that experience, like leaving DC cause that's very different.	832.8765
581	DCB_se2_ag2_f_01	832.8998	Very [different. <laugh>]	838.8112
582	DCB_int_01	833.4081	[Like, you all up in Ohio. You in middle America.]	836.1440
583	DCB_int_01	836.1440	(pause 0.59)	836.7362
584	DCB_int_01	836.7362	[Sort of.]	837.1839
585	DCB_int_01	837.1839	(pause 0.28)	837.4590
586	DCB_int_01	837.4590	[Not quite middle yet, but]	838.8718
587	DCB_int_01	839.2355	how was that?	839.8744
588	DCB_se2_ag2_f_01	840.1949	[Uh-]	840.5120
589	DCB_int_01	840.2008	[And how did] you- Wait. [How did you get to Ohio?]	842.3585
590	DCB_se2_ag2_f_01	841.0762	[<laugh>]	842.4471
591	DCB_int_01	842.5544	Like,	842.7875
592	DCB_int_01	842.7875	(pause 0.35)	843.1372
593	DCB_int_01	843.1372	how- What- What made you go from [/RD-SCHOOL-4/ to]	845.9863
594	DCB_se2_ag2_f_01	845.2402	[<laugh>]	846.0049
595	DCB_se2_ag2_f_01	846.3442	Uh-	846.5260
596	DCB_int_01	846.7312	[Ohi- Like there's so many schools like Howard, Georgetown], George Washington. You could go to [UVA, like-]	852.0096
597	DCB_se2_ag2_f_01	846.7545	[/RD-SCHOOL-3/ <laugh>]	849.7621
598	DCB_se2_ag2_f_01	849.7621	(pause 1.45)	851.2122
599	DCB_se2_ag2_f_01	851.2122	[So] I knew I didn't want to stay	853.9435
600	DCB_se2_ag2_f_01	854.3352	[in DC],	855.0253
601	DCB_int_01	854.3539	[Mm.]	854.7316
602	DCB_se2_ag2_f_01	855.9952	even though my grandparents	857.1003
603	DCB_se2_ag2_f_01	857.1003	(pause 0.69)	857.7893
604	DCB_se2_ag2_f_01	857.7893	begged me to stay in DC.	859.7290
605	DCB_se2_ag2_f_01	859.7290	(pause 0.34)	860.0694
606	DCB_se2_ag2_f_01	860.0694	And so, um,	861.6175
607	DCB_se2_ag2_f_01	861.6175	(pause 0.84)	862.4615
608	DCB_se2_ag2_f_01	862.4615	in Broadcast, I became friends with one of my friends Charity, who is now my sorority sister.	868.0651
609	DCB_se2_ag2_f_01	868.0651	(pause 0.42)	868.4895
610	DCB_se2_ag2_f_01	868.4895	Um, her mom	870.5085
611	DCB_se2_ag2_f_01	870.5085	(pause 0.84)	871.3467
612	DCB_se2_ag2_f_01	871.3467	went to /RD-SCHOOL-3/, and so like Dawn Dance was coming up. And so Dawn Dance is a big thing at /RD-SCHOOL-3/, and she was like, I'm'a take you all to Dawn Dance so y'all can go visit /RD-SCHOOL-3/. I'm like, okay, I'm so excited. And by the time- this is like our eleventh grade year.	881.8406
613	DCB_se2_ag2_f_01	881.8406	(pause 0.36)	882.1996
614	DCB_se2_ag2_f_01	882.1996	And so when we went to Dawn Dance, we didn't know- but once we got to Ohio, they was all, y'all can stay on campus really get the feel	887.5759
615	DCB_se2_ag2_f_01	887.5759	(pause 0.46)	888.0317
616	DCB_se2_ag2_f_01	888.0317	of what it is. So we stayed on campus like that whole weekend. We got to go to all the parties, all the step shows	892.9884
617	DCB_se2_ag2_f_01	892.9884	(pause 0.41)	893.3941
618	DCB_se2_ag2_f_01	893.3941	and all that stuff.	894.3365
619	DCB_se2_ag2_f_01	894.3365	(pause 0.25)	894.5820
620	DCB_se2_ag2_f_01	894.5820	And so when I got there, it was a shock, because DC a city. Out there it's no busses, it's no trains. I'm talking about in the middle of nowhere- corn fields,	902.5544
621	DCB_se2_ag2_f_01	902.5544	(pause 0.51)	903.0673
622	DCB_se2_ag2_f_01	903.0673	KKK, like,	904.4801
623	DCB_se2_ag2_f_01	904.4801	(pause 0.89)	905.3708
624	DCB_se2_ag2_f_01	905.3708	it was-	905.8744
625	DCB_se2_ag2_f_01	905.8744	(pause 0.23)	906.1028
626	DCB_se2_ag2_f_01	906.1028	it was off the chain.	907.0249
627	DCB_se2_ag2_f_01	907.0249	(pause 0.52)	907.5425
628	DCB_se2_ag2_f_01	907.5425	But I loved it, and then since that /RD-SCHOOL-3/ is very small, and it was very family oriented. And it's also a religious based	913.1695
629	DCB_se2_ag2_f_01	913.1695	(pause 0.53)	913.7011
630	DCB_se2_ag2_f_01	913.7011	school, so I had got like a um-	915.4077
631	DCB_se2_ag2_f_01	915.4077	(pause 0.29)	915.6968
632	DCB_se2_ag2_f_01	915.6968	a small faith based scholarship.	917.2262
633	DCB_se2_ag2_f_01	917.2262	(pause 0.51)	917.7380
634	DCB_se2_ag2_f_01	917.7380	And so, I liked that religious aspect cause I was very	920.4844
635	DCB_se2_ag2_f_01	920.4844	(pause 0.28)	920.7595
636	DCB_se2_ag2_f_01	920.7595	um,	921.2258
637	DCB_se2_ag2_f_01	921.2258	(pause 1.05)	922.2750
638	DCB_se2_ag2_f_01	922.2750	into church, well church going	924.3826
639	DCB_se2_ag2_f_01	924.3826	(pause 0.52)	924.8990
640	DCB_se2_ag2_f_01	924.8990	um, at that point in my life. And so,	926.9041
641	DCB_se2_ag2_f_01	926.9041	(pause 0.21)	927.1186
642	DCB_se2_ag2_f_01	927.1186	that's where I wanted to be, somewhere that was church affiliated, somewhere that was family /orienated/	930.6064
643	DCB_se2_ag2_f_01	930.6064	(pause 0.35)	930.9550
644	DCB_se2_ag2_f_01	930.9550	and small. I didn't want to go to a big school. I didn't want to be a number.	933.5009
645	DCB_se2_ag2_f_01	933.5009	(pause 0.19)	933.6875
646	DCB_se2_ag2_f_01	933.6875	And so-	934.2283
647	DCB_se2_ag2_f_01	934.2283	(pause 0.39)	934.6154
648	DCB_se2_ag2_f_01	934.6154	I'm talking about all the classes in one building type small.	937.0902
649	DCB_int_01	938.0461	Oh, like, little.	939.1745
650	DCB_se2_ag2_f_01	939.1372	[<laugh> No.]	943.4866
651	DCB_int_01	940.1211	[Okay.]	940.4755
652	DCB_int_01	940.4755	(pause 0.23)	940.7086
653	DCB_int_01	940.7086	[Yeah, okay. Cause I- You know, I'm thinking like, maybe it's /two, three/ thousand.] You talking about like-	944.6290
654	DCB_se2_ag2_f_01	944.6523	Little. [Maybe no more than fifteen-]	946.4801
655	DCB_int_01	945.3471	[Like five hundred.]	946.5221
656	DCB_se2_ag2_f_01	946.7926	Maybe no more than a thousand fifteen hundred.	948.9736
657	DCB_int_01	949.2115	For the whole-	949.8876
658	DCB_se2_ag2_f_01	950.3679	But what was good for me is that Central State was right across the street. So if I wanted extra people to go see and meet and	956.2832
659	DCB_int_01	950.3772	[/four years-/]	951.1139
660	DCB_se2_ag2_f_01	956.6889	if I wanted to	957.3671
661	DCB_se2_ag2_f_01	957.3671	(pause 0.12)	957.4917
662	DCB_se2_ag2_f_01	957.4917	get other campus feel,	958.7266
663	DCB_se2_ag2_f_01	958.7266	(pause 0.24)	958.9644
664	DCB_se2_ag2_f_01	958.9644	I could go right across the street to Central where a lot of people from DC	961.7936
665	DCB_se2_ag2_f_01	961.7936	(pause 0.39)	962.1853
666	DCB_se2_ag2_f_01	962.1853	um, ended up going. Then Wright State,	963.8313
667	DCB_se2_ag2_f_01	963.8313	(pause 0.83)	964.6660
668	DCB_se2_ag2_f_01	964.6660	up the street. If I wanted to get fancy, I could go to O State	967.4682
669	DCB_se2_ag2_f_01	967.4682	(pause 0.13)	967.5979
670	DCB_se2_ag2_f_01	967.5979	and come /out ??/.	968.8521
671	DCB_se2_ag2_f_01	968.8521	(pause 1.11)	969.9572
672	DCB_se2_ag2_f_01	969.9572	[I liked my school.]	970.9551
673	DCB_int_01	969.9572	[So did you drive?]	970.9597
674	DCB_se2_ag2_f_01	971.2115	No, I didn't drive, but all my friends, my sorority sisters, boyfriend.	974.9594
675	DCB_int_01	975.5329	So what sorority are you in?	976.4049
676	DCB_se2_ag2_f_01	976.6287	Gamma Phi Delta Sorority.	978.2187
677	DCB_int_01	978.2234	And what's Gamma Phi- I've [never-]	979.3926
678	DCB_se2_ag2_f_01	979.2248	[It's a] business and professional women sorority.	982.0691
679	DCB_int_01	982.4701	[Mm-hm.]	982.9084
680	DCB_se2_ag2_f_01	982.4935	[And] so,	983.2861
681	DCB_se2_ag2_f_01	983.6265	I know a lot of people that like Divine Nine but for me,	986.0128
682	DCB_se2_ag2_f_01	986.0128	(pause 0.34)	986.3485
683	DCB_se2_ag2_f_01	986.3485	when it came time for me to choose what sorority I wanted to	989.2255
684	DCB_se2_ag2_f_01	989.2255	(pause 0.42)	989.6498
685	DCB_se2_ag2_f_01	989.6498	um, partake in,	991.3507
686	DCB_se2_ag2_f_01	991.3507	(pause 0.34)	991.6864
687	DCB_se2_ag2_f_01	991.6864	Gamma Phi Delta was who was running the yard.	993.9852
688	DCB_se2_ag2_f_01	993.9852	(pause 1.24)	995.2302
689	DCB_se2_ag2_f_01	995.2302	They were the ones really doing stuff for the youth. So I said, it's n- not about the name, it's about what they're really doing on campus and in the community.	1002.2887
690	DCB_se2_ag2_f_01	1002.2887	(pause 0.51)	1002.7958
691	DCB_se2_ag2_f_01	1002.7958	And so,	1003.4299
692	DCB_se2_ag2_f_01	1003.4299	(pause 0.26)	1003.6910
693	DCB_se2_ag2_f_01	1003.6910	when I became a part of Gamma Phi Delta,	1005.4956
694	DCB_se2_ag2_f_01	1005.4956	(pause 0.81)	1006.3069
695	DCB_se2_ag2_f_01	1006.3069	our line was twelve. That was the biggest /RD-SCHOOL-3/ had seen	1009.9615
696	DCB_se2_ag2_f_01	1009.9615	(pause 0.54)	1010.4977
697	DCB_se2_ag2_f_01	1010.4977	in awhile because	1011.7940
698	DCB_se2_ag2_f_01	1011.7940	(pause 0.33)	1012.1204
699	DCB_se2_ag2_f_01	1012.1204	people wasn't really	1012.9597
700	DCB_se2_ag2_f_01	1012.9597	(pause 0.45)	1013.4120
701	DCB_se2_ag2_f_01	1013.4120	doing other things, and so once I became, it was like, oh everybody wanted to be in Gamma. Then I became president,	1017.7054
702	DCB_se2_ag2_f_01	1017.7054	(pause 0.27)	1017.9759
703	DCB_se2_ag2_f_01	1017.9759	at the sorority,	1018.8711
704	DCB_se2_ag2_f_01	1018.8711	(pause 0.69)	1019.5659
705	DCB_se2_ag2_f_01	1019.5659	and things like that. So I kind of took it-	1021.3740
706	DCB_se2_ag2_f_01	1021.3740	(pause 1.20)	1022.5770
707	DCB_se2_ag2_f_01	1022.5770	Uh, so that's who ran the yard up until I graduated. So.	1026.1022
708	DCB_int_01	1026.4787	I could see you- I could see that.	1027.9055
709	DCB_se2_ag2_f_01	1027.9801	[<laugh>]	1028.5630
710	DCB_int_01	1028.2180	[But did] y'all- Okay. So did y'all do like,	1030.0318
711	DCB_int_01	1030.4328	um- Did y'all participate with like- Did y'all do step shows? Did y'all do the stuff?	1034.2832
712	DCB_se2_ag2_f_01	1034.3625	We did do step shows, but um,	1036.9597
713	DCB_se2_ag2_f_01	1036.9597	(pause 0.67)	1037.6265
714	DCB_se2_ag2_f_01	1037.6265	we were cool with like, the Divine Nine,	1039.6771
715	DCB_int_01	1039.7936	Mm-hm.	1040.0501
716	DCB_se2_ag2_f_01	1039.9568	not so much the girls, um,	1041.8406
717	DCB_se2_ag2_f_01	1042.3069	but the guys	1043.2349
718	DCB_se2_ag2_f_01	1043.2349	(pause 0.39)	1043.6219
719	DCB_se2_ag2_f_01	1043.6219	and some of the	1044.3854
720	DCB_se2_ag2_f_01	1044.3854	(pause 0.46)	1044.8424
721	DCB_se2_ag2_f_01	1044.8424	female	1045.4346
722	DCB_int_01	1045.5885	[So did y'all do like, parties] [with them?]	1047.6401
723	DCB_se2_ag2_f_01	1045.6071	[/unintelligible/]	1046.6423
