,StTime,line,token,type
314,1951.5355,[This'll be the perfect-] this is the perfect time for us to have our roster the way that it is and I think Pat Riley did that on purpose., did ,AB1
315,2164.0249,it- it was a point when niggas didn't even think he was gonna stay in the- they ain't know if he was gonna stay in the league.,didn't,AB1
316,2253.4864,"he did- he did his, uh-", did ,AB1
317,2255.1352,"he did his thing, Derrick Rose was doing his numbers.", did ,AB1
318,2333.3587,"Mike hands down. You know what I'm saying, Mike he did it.", did ,AB1
319,2583.7330,"[CJ McCollum] came up and did his thing,", did ,AB1
320,2808.9034,"and he just did his business as usual, you know what I'm saying,", did ,AB1
321,2944.3454,[But they] did they shit., did ,AB1
322,2945.7884,He did his shit. Like he was like-, did ,AB1
323,3022.2342,"my mother was a great mother like, don't make it- I ain't- [like, my] mother provided for us she did for us and all that or whatever but it's just like,", did ,AB1
324,3280.9391,"Cause I didn't move to Seat Pleasant til I was like, fifteen. I was still living around Kentland this time, so I had to be no more than probably like eleven. I was like eleven years old. Eleven, twelve years old.",didn't,AB1
325,3565.8197,I'm just gonna follow the blueprint that I did with my little sister., did ,AB1
326,3651.5631,"he did everything and showed me that what it was like, you know what I'm saying. She let me come back home but like I told her like, what you send me with that nigga for?", did ,AB1
327,3697.0755,"So now he be trying to have a relationship or whatever it's like, you know what I'm saying, and I be cool with him whatever but it's just like I know he see that it ain't what it is. Like, you did that shit though. Like you did that, that ain't me.", did ,AB1
328,3697.0755,"So now he be trying to have a relationship or whatever it's like, you know what I'm saying, and I be cool with him whatever but it's just like I know he see that it ain't what it is. Like, you did that shit though. Like you did that, that ain't me.", did ,AB1
329,3743.4447,"you understand that this shit this woman done did for me like she [did so much] shit for me like and I just grow to appreciate it, you know what I'm saying. Like at first,", did ,AB1
330,4074.7842,"I'm not, I [didn't-]",didn't,AB1
331,4124.4953,"Y'all beat the fuck out of us, and killed us, and did all types of- raped our fucking mothers and", did ,AB1
332,4129.7417,"all that, did all types of shit to us", did ,AB1
333,4154.5488,"what they did to us, I can't help that.", did ,AB1
334,105.9135,"[Well it's in] Fairmount Heights, nah it's in Fairmount Heights, Fairmount Heights is it's own [city matter of fact.]", is ,CO2
335,175.4953,This is the uncomfortable part right here., is ,CO2
336,1046.6326,[That shit is bomb.], is ,CO2
337,1130.7614,"Yeah Jerry's is right there, [Seat Pleasant-]", is ,CO2
338,1167.5608,Football and basket- I love all sports but football and basketball are my [favorite. Football] is the number one. The Redskins., is ,CO2
339,1167.5608,Football and basket- I love all sports but football and basketball are my [favorite. Football] is the number one. The Redskins., are ,CO2
340,1311.9739,[Oh yeah hell yeah] football is- [is- is the- the shit in the South.], is ,CO2
341,1322.5954,"So basketball, who are your basketball teams?", are ,CO2
342,1394.4256,sports is the ultimate modern day fucking slavery., is ,CO2
343,1412.7078,That is true., is ,CO2
344,1501.1947,"if- I don't know if you know like, basket- football is the- the", is ,CO2
345,1511.8761,but forty million is guaranteed., is ,CO2
346,1706.0054,[Slim is on a mission. He already know.], is ,CO2
347,1794.9451,"[I don't even understand] why this- I don't mean to be cut you- I don't even know why this series is going this long, I don't see why it's going this long.", is ,CO2
348,1920.6311,"No and that's the thing, everybody basically- except for fucking Dra- uh, Dragic is a fucking free agent on [our roster.]", is ,CO2
349,1951.5355,[This'll be the perfect-] this is the perfect time for us to have our roster the way that it is and I think Pat Riley did that on purpose., is ,CO2
350,1951.5355,[This'll be the perfect-] this is the perfect time for us to have our roster the way that it is and I think Pat Riley did that on purpose., is ,CO2
351,1973.1455,"[But at the same] time, [this my thing though, but this my] thing though, the Lakers are not who they- you /don't- you ain't see that?", are ,CO2
352,1983.7172,"[Everybody] names are bigger- like you gotta think about it, dudes names", are ,CO2
353,1987.0824,"with social media, the way that social media is now,", is ,CO2
354,1989.5604,dudes names is bigger than these teams now., is ,CO2
355,2003.2270,"[No. How is it- Hold on, how Kevin Durant-]", is ,CO2
356,2012.2910,Russell Westbrook is a [beast.], is ,CO2
357,2016.9921,[Honestly] believe that them two together are holding each other career back., are ,CO2
358,2078.7824,"He bee- But this my thing, I don't- I feel like Russell Westbrook is where", is ,CO2
359,2416.3533,who you think is the best two way player in the NBA?, is ,CO2
360,2451.6915,I think Klay is the best two way player in the NBA., is ,CO2
361,2482.4808,[I think Draymond] Green is the best all around [player in the NBA.], is ,CO2
362,2529.6618,"[I] agree, [but what I'm saying is they can go out there and] get you- they can go out there [and score]", is ,CO2
363,2566.9866,Damian Lillard is a bad [motherfucker.], is ,CO2
364,2623.3606,"Cause he is [like, you gotta understand the] dimensions- like you gotta understand the dimensions of a basketball team like,", is ,CO2
365,2864.6111,Cause our rotation was short in that joint like I don't think- I think those are the dudes that we only play., are ,CO2
366,2986.6934,"Nah, only team that- only hometown teams I like is the uh, the Redskins and the Caps.", is ,CO2
367,3206.5962,"you coming over to the other court. You know what I'm saying, you shooting your dice, or you messing with the chick or whatever it is you doing or whatever, you sitting on the other court.", is ,CO2
368,3249.5888,"Yeah behind the houses where [them trees at] and stuff like that, the bridge is like there, like the- the basketball courts like where we at.", is ,CO2
369,3311.3051,"But when you young, y'all ain't thinking like that. Like everything is fucking funny and fun to you.", is ,CO2
370,3323.6279,Bad- being bad is fun when you young., is ,CO2
371,3326.1478,Being negative is fun when you young., is ,CO2
372,3334.6427,"come out here, whatever they do, or whatever it is they out here they doing, they doing for women.", is ,CO2
373,3346.5846,"Like everything that a man do, is for a woman.", is ,CO2
374,3500.0768,"You know what I'm saying like, one of my men are always there I'm like, damn like, I had to catch myself like damn slim,", are ,CO2
375,3573.1420,I love the way that my little sister is and like I would not mind at all if my daughter was that way., is ,CO2
376,3591.6626,"I ain't touch my mother feet this and that. I was telling 'em last night slim y'all are tripping, you understand sl- I used to soak my mother toes and", are ,CO2
377,3888.1654,"[Bruh's a-] yeah, bruh is everywhere.", is ,CO2
378,3986.0532,right now my favorite artist is Kevin Gates., is ,CO2
379,3992.4682,"[Kevin Gates] is a deep brother, he's a deep brother. Like he say little shit that people be, you know what I'm saying, like everybody know him for the- being the booty eating dude and", is ,CO2
380,4162.1246,Maybe I am but I don't know I am., am ,CO2
381,4211.5474,"and you see that, the streets is not where you supposed to be.", is ,CO2
382,4289.2867,what is that doing for you?, is ,CO2
383,4325.2878,"You know what I'm saying, whatever it is that I do or whatever,", is ,CO2
