,StTime,line,token,type
309,2266.6812,and I knew the only way to get back on it is you had to be calm., is ,CO2
310,2305.4239,this is it for you., is ,CO2
311,2403.3670,"Bali and, um, Jerusalem. I know this is crazy but yeah.", is ,CO2
312,2538.3559,"So- but it- that might be a reason why all my relationships is like- because I'm not the, um,", is ,CO2
313,2601.0540,And people are stopping their cars and like coming to help me push out the baby like-, are ,CO2
314,2780.5397,[the only thing I'm afraid of is dying itself.], is ,CO2
315,2822.3185,"nothing I feel is incomplete then I'm- I'm okay, you know, that's my time, but like,", is ,CO2
316,2900.5614,[But there are things I would] not try., are ,CO2
317,3059.9758,"now people like, I gotta get out of DC because DC is so horrible, let's move to Virginia, Maryland, stuff like that because it's like DC now has this", is ,CO2
318,3106.8686,no then I would say U Street probably is my favorite there now., is ,CO2
319,3136.3579,"DC is just like, mm", is ,CO2
320,3158.8971,"j- just because what DC is attached to I'm just like, okay let's try this,", is ,CO2
321,3162.2972,this is a nice restaurant over here., is ,CO2
322,3209.6936,"That's what DC is too now son, you just-", is ,CO2
323,3211.7758,"[you pay all this] money and it's just like, wh- what is this?", is ,CO2
324,3249.4650,[Where is it?], is ,CO2
325,3378.1044,and I think I only went to the World War Two memorial with them is because it was a project <laugh> at school. <laugh>, is ,CO2
326,3431.0007,"Oh speaking of that, that is my f- favorite restaurant in DC.", is ,CO2
327,3460.6936,But Nick's Riverside Grill is like really nice because in the winter time they have the like the ice skating rink, is ,CO2
328,3465.4364,"[and stuff like that. Yeah], and then like during this time the ice skating rink is around, so it's just like this big water-", is ,CO2
329,3471.0542,this big water pond and stuff but it's like the scenery is very pretty but the food is also really good., is ,CO2
330,3471.0542,this big water pond and stuff but it's like the scenery is very pretty but the food is also really good., is ,CO2
331,3479.4186,the prices are amazing like-, are ,CO2
332,3542.8792,that's why I go because of- they have crab cakes that are amazing it's not like ridiculous prices., are ,CO2
333,3569.3829,that's the one. And they're now stingy with their mu- you can- now people are like really stingy with their mumbo sauce., are ,CO2
334,3729.9863,But Naylor Road and Branch Avenue are- are kind of good stations but, are ,CO2
335,3752.0501,"those are pretty rough <laugh> yeah, so-", are ,CO2
336,3754.2536,So I- my stop is Congress Heights., is ,CO2
